INDEX,VOLTS_LSB
0,1879
1,2104
2,2024
3,2079
4,2175
5,3719
6,3489
7,1614
8,774
9,112
10,1453
11,2431
12,3476
13,3580
14,1892
15,815
16,377
17,1519
18,2581
19,3561
20,3589
21,2047
22,953
23,338
24,1652
25,2693
26,2054
27,1943
28,2326
29,1867
30,1540
31,3144
32,2580
33,1533
34,2132
35,2020
36,1705
37,2042
38,2107
39,2102
40,2142
41,1985
42,1968
43,2030
44,1970
45,1958
46,2039
47,1965
48,1917
49,1931
50,1924
51,1964
52,1995
53,1994
54,2063
55,2097
56,2082
57,2119
58,2114
59,2083
60,2059
61,2038
62,2084
63,2176
64,2232
65,2226
66,2193
67,2168
68,2111
69,2079
70,2093
71,2059
72,2021
73,2011
74,1977
75,1974
76,2010
77,2045
78,2074
79,2077
80,2022
81,2023
82,2006
83,1946
84,1919
85,1930
86,1924
87,1917
88,1932
89,1950
90,1953
91,1949
92,1933
93,1921
94,1933
95,1926
96,1919
97,1947
98,1972
99,1977
100,2043
101,2083
102,2007
103,1979
104,1953
105,1886
106,1885
107,1915
108,1972
109,2040
110,2008
111,1968
112,2015
113,1961
114,1946
115,1987
116,2009
117,2033
118,2029
119,2026
120,1988
121,1891
122,1713
123,1271
124,709
125,709
126,1644
127,3023
128,3783
129,3570
130,3031
131,2195
132,1579
133,2076
134,2886
135,3228
136,2991
137,2152
138,1075
139,869
140,1823
141,3094
142,3549
143,3017
144,2085
145,1417
146,1471
147,1981
148,2400
149,2385
150,1891
151,1054
152,544
153,845
154,1522
155,2260
156,2480
157,2027
158,1456
159,1268
160,1475
161,1876
162,2244
163,2428
164,2312
165,2141
166,2215
167,2239
168,2062
169,1973
170,2046
171,2148
172,2218
173,2305
174,2339
175,2211
176,2010
177,1987
178,2096
179,2139
180,2260
181,2538
182,2442
183,1854
184,1524
185,1775
186,1974
187,2022
188,2240
189,2322
190,2038
191,1770
192,1832
193,2024
194,2279
195,2514
196,2386
197,1896
198,1522
199,1516
200,1762
201,1999
202,2049
203,2041
204,1912
205,1902
206,1936
207,1936
208,1989
209,2047
210,2019
211,1918
212,1818
213,1808
214,1849
215,1801
216,1777
217,1949
218,2091
219,1972
220,1861
221,1886
222,1834
223,1890
224,2065
225,2163
226,2190
227,2133
228,2041
229,1983
230,1909
231,1874
232,1795
233,1916
234,2118
235,2169
236,2353
237,2736
238,3031
239,2844
240,2353
241,2122
242,1989
243,1611
244,1494
245,1334
246,2390
247,2448
248,1218
249,2014
250,2220
251,1719
252,2607
253,2982
254,2341
255,2041
256,1823
257,1578
258,1513
259,1547
260,1771
261,1932
262,1769
263,1739
264,1979
265,2069
266,2220
267,2286
268,2163
269,2083
270,1890
271,1709
272,1813
273,1977
274,2125
275,2065
276,1715
277,1576
278,1637
