INDEX,VOLTS_LSB
0,2081
1,1978
2,2017
3,2182
4,2129
5,3843
6,3536
7,1507
8,704
9,139
10,1394
11,2415
12,3622
13,3628
14,1857
15,729
16,182
17,1652
18,2530
19,3465
20,3728
21,1973
22,733
23,430
24,1624
25,2505
26,2126
27,1982
28,2203
29,1952
30,1562
31,2988
32,2677
33,1640
34,2169
35,2131
36,1769
37,2080
38,2168
39,2197
40,2304
41,2139
42,2037
43,2053
44,1973
45,1984
46,2059
47,2056
48,2026
49,2001
50,1988
51,1994
52,2005
53,2026
54,2072
55,2134
56,2157
57,2127
58,2104
59,2054
60,2005
61,2054
62,2119
63,2159
64,2180
65,2170
66,2143
67,2128
68,2096
69,2107
70,2072
71,2011
72,1998
73,1920
74,1918
75,1974
76,2002
77,2062
78,2025
79,2006
80,1987
81,1948
82,1954
83,1945
84,1915
85,1908
86,1908
87,1919
88,1927
89,1973
90,1993
91,1997
92,1969
93,1971
94,1976
95,1954
96,1959
97,2000
98,2043
99,2049
100,2075
101,2085
102,2090
103,2091
104,2003
105,1967
106,1951
107,1948
108,1973
109,2070
110,2083
111,2056
112,2042
113,2032
114,1967
115,1967
116,2020
117,2009
118,2040
119,2033
120,1959
121,1846
122,1523
123,960
124,551
125,928
126,2129
127,3376
128,3736
129,3300
130,2675
131,1864
132,1627
133,2319
134,2989
135,3042
136,2600
137,1696
138,874
139,1115
140,2257
141,3285
142,3343
143,2559
144,1772
145,1402
146,1604
147,2101
148,2403
149,2193
150,1616
151,884
152,615
153,1025
154,1791
155,2382
156,2345
157,1853
158,1400
159,1349
160,1649
161,2036
162,2363
163,2432
164,2250
165,2186
166,2280
167,2258
168,2135
169,2087
170,2167
171,2203
172,2274
173,2420
174,2404
175,2233
176,2102
177,2112
178,2187
179,2194
180,2357
181,2560
182,2285
183,1702
184,1656
185,1950
186,2007
187,2082
188,2275
189,2208
190,1862
191,1780
192,1896
193,2066
194,2297
195,2396
196,2140
197,1692
198,1469
199,1542
200,1768
201,1922
202,1958
203,1952
204,1890
205,1861
206,1889
207,1913
208,1955
209,1952
210,1954
211,1886
212,1790
213,1800
214,1804
215,1751
216,1841
217,1998
218,1989
219,1888
220,1834
221,1832
222,1863
223,1917
224,2069
225,2144
226,2093
227,2037
228,1986
229,1919
230,1843
231,1793
232,1870
233,2064
234,2175
235,2323
236,2675
237,3009
238,2904
239,2415
240,2126
241,2031
242,1749
243,1519
244,1720
245,2028
246,1958
247,1790
248,1922
249,2093
250,2155
251,2466
252,2778
253,2544
254,2107
255,1989
256,1810
257,1426
258,1367
259,1696
260,1965
261,1928
262,1779
263,1815
264,1972
265,2113
266,2273
267,2317
268,2156
269,1906
270,1685
271,1647
272,1820
273,2037
274,2063
275,1792
276,1530
277,1487
278,1626
279,1976
280,2234
281,2280
282,2145
283,1985
284,1964
285,2044
286,2211
287,2373
288,2369
289,2230
290,2042
291,1905
292,1973
293,2188
294,2320
295,2384
296,2401
297,2316
298,2144
299,2059
300,2116
301,2159
302,2190
303,2190
304,2011
305,1762
306,1700
307,1739
308,1767
309,1872
310,1998
311,1985
312,1900
313,1899
314,1871
315,1803
316,1863
317,1907
318,1835
319,1838
320,1953
321,2046
322,2131
323,2192
324,2216
325,2145
326,2042
327,2065
328,2170
329,2240
330,2279
331,2278
332,2150
333,2048
334,2088
335,2152
336,2226
337,2298
338,2263
339,2083
340,1915
341,1932
342,2026
343,2115
344,2205
345,2229
346,2145
347,2007
348,1939
349,1891
350,1841
351,1800
352,1799
353,1822
354,1901
355,2093
356,2269
357,2320
358,2277
359,2162
360,2056
361,2005
362,2072
363,2201
364,2246
365,2111
366,1871
367,1711
368,1666
369,1849
370,2158
371,2261
372,2201
373,2159
374,2031
375,1882
376,1927
377,2142
378,2163
379,2232
380,2278
381,2151
382,1986
383,1931
384,1934
385,1888
386,1886
387,2085
388,2287
389,2270
390,2271
391,2335
392,2311
393,2216
394,2121
395,2037
396,1993
