INDEX,VOLTS_LSB
0,2036
1,2026
2,2034
3,2160
4,2834
5,4051
6,2505
7,1240
8,335
9,503
10,2140
11,2763
12,3955
13,2830
14,1431
15,386
16,634
17,2158
18,2838
19,3925
20,2894
21,1436
22,414
23,781
24,2187
25,2326
26,1928
27,2095
28,2221
29,1528
30,2093
31,3128
32,1960
33,1681
34,2213
35,1767
36,1744
37,2083
38,2051
39,2139
40,2127
41,1971
42,2001
43,1987
44,1882
45,1942
46,1974
47,1938
48,1979
49,1992
50,1987
51,2026
52,2009
53,1994
54,2041
55,2089
56,2137
57,2164
58,2105
59,2040
60,2010
61,2036
62,2118
63,2163
64,2202
65,2260
66,2229
67,2168
68,2163
69,2134
70,2106
71,2076
72,2010
73,1986
74,1988
75,2009
76,2063
77,2102
78,2085
79,2090
80,2084
81,2052
82,2027
83,1986
84,1959
85,1959
86,1957
87,1827
88,2128
89,1976
90,1855
91,2170
92,1828
93,1850
94,2097
95,1851
96,1900
97,2023
98,1955
99,1997
100,2040
101,2021
102,2009
103,2011
104,1978
105,1945
106,1908
107,1912
108,1956
109,2005
110,2051
111,2068
112,2014
113,1985
114,1937
115,1914
116,1945
117,1978
118,2022
119,2039
120,1999
121,1894
122,1737
123,1336
124,748
125,573
126,1281
127,2631
128,3655
129,3650
130,3096
131,2354
132,1612
133,1792
134,2642
135,3215
136,3149
137,2457
138,1350
139,801
140,1463
141,2732
142,3569
143,3288
144,2364
145,1558
146,1355
147,1767
148,2251
149,2438
150,2155
151,1396
152,685
153,699
154,1321
155,2072
156,2494
157,2261
158,1696
159,1368
160,1427
161,1760
162,2159
163,2349
164,2285
165,2181
166,2232
167,2296
168,2157
169,2013
170,2066
171,2127
172,2169
173,2303
174,2414
175,2345
176,2163
177,2050
178,2089
179,2118
180,2140
181,2382
182,2456
183,2011
184,1641
185,1772
186,1963
187,2006
188,2199
189,2344
190,2110
191,1851
192,1879
193,2030
194,2203
195,2431
196,2418
197,1959
198,1606
199,1555
200,1693
201,1912
202,2026
203,1983
204,1932
205,1918
206,1917
207,1925
208,1921
209,1934
210,1960
211,1939
212,1881
213,1838
214,1828
215,1804
216,1745
217,1832
218,1985
219,1996
220,1928
221,1888
222,1842
223,1802
224,1940
225,2113
226,2159
227,2193
228,2142
229,2026
230,1979
231,1950
232,1854
233,1838
234,1952
235,2115
236,2253
237,2437
238,2731
239,2991
240,2814
241,2355
242,2146
243,2053
244,1732
245,1525
246,1778
247,2021
248,1862
249,1730
250,1949
251,2122
252,2212
253,2507
254,2649
255,2354
256,2008
257,1981
258,1849
259,1494
260,1452
261,1731
262,1876
263,1803
264,1818
265,2013
266,2176
267,2230
268,2240
269,2194
270,2055
271,1898
272,1829
273,1823
274,1907
275,2099
276,2051
277,1746
278,1606
279,1677
280,1830
281,2106
282,2314
283,2300
284,2124
285,2033
286,2090
287,2186
288,2313
289,2399
290,2338
291,2156
292,1986
293,1929
294,2075
295,2264
296,2350
297,2371
298,2356
299,2214
300,2072
301,2124
302,2152
303,2097
304,2122
305,2090
306,1867
307,1688
308,1668
309,1699
310,1744
311,1849
312,1999
313,1965
314,1883
315,1880
316,1843
317,1780
318,1792
319,1850
320,1844
321,1899
322,2037
323,2066
324,2072
325,2143
326,2140
327,2110
328,2099
329,2126
330,2220
331,2264
332,2271
333,2265
334,2155
335,2064
336,2097
337,2180
338,2245
339,2263
340,2221
341,2099
342,1973
343,1952
344,1954
345,1975
346,2093
347,2231
348,2258
349,2160
350,2011
351,1879
352,1789
353,1739
354,1780
355,1888
356,1935
357,1978
358,2072
359,2161
360,2177
361,2173
362,2150
363,2060
364,2043
365,2096
366,2158
367,2096
368,1956
369,1828
370,1705
371,1629
372,1839
373,2155
374,2183
375,2059
376,2066
377,2065
378,1888
379,1878
380,2089
381,2162
382,2197
383,2300
384,2286
385,1968
386,1773
387,1879
388,1889
389,1904
390,2177
391,2418
392,2346
393,2183
394,2181
395,2229
396,2223
397,2181
398,2117
399,2017
400,1945
401,1961
402,1975
403,1954
404,1959
405,1976
406,1986
407,1998
408,2022
409,2045
410,2040
411,1932
412,1834
413,1835
414,1876
415,1885
416,1882
417,1913
418,1924
419,1915
420,1940
421,2012
422,2081
423,2089
424,2020
425,1914
426,1837
427,1865
428,2013
429,2188
430,2286
431,2286
432,2240
433,2185
434,2150
435,2233
436,2390
437,2416
438,2261
439,2040
440,1826
441,1797
442,1916
443,2074
444,2171
445,2149
446,2075
447,2050
448,2066
449,2114
450,2148
451,2144
452,2076
453,1890
454,1752
455,1764
456,1837
457,1947
458,2062
459,2135
460,2114
461,2015
462,1937
463,1898
464,1944
465,2071
466,2131
467,2092
468,1983
469,1896
470,1921
471,1989
472,2029
473,2089
474,2097
475,2079
476,2083
477,2026
478,1960
479,1931
480,1911
481,1961
482,2044
483,2179
484,2260
485,2225
486,2159
487,2137
488,2159
489,2137
490,2087
491,2053
492,1995
493,1953
494,1941
495,1882
496,1761
497,1723
498,1820
499,1942
500,2055
501,2159
502,2193
503,2119
504,2030
505,2006
506,2013
507,2009
508,1989
509,1965
510,1989
511,2057
512,2096
513,2089
514,2076
515,2110
516,2177
517,2261
518,2301
519,2243
520,2153
521,2134
522,2150
523,2118
524,2093
525,2107
526,2080
527,2063
528,2076
529,2050
530,2003
531,1940
532,1878
533,1841
534,1833
535,1951
536,2063
537,2067
538,2085
539,2087
540,2091
541,2077
542,2013
543,1915
544,1829
545,1808
546,1852
547,1948
548,1990
549,1955
550,1914
551,1951
552,2024
553,2138
554,2284
555,2359
556,2327
557,2208
558,2081
559,1991
560,1939
561,2002
562,2081
563,2114
564,2107
565,2083
566,2085
567,2127
