INDEX,VOLTS_LSB
0,2054
1,2022
2,2053
3,2331
4,3056
5,3949
6,2865
7,1597
8,0
9,203
10,2286
11,2993
12,3877
13,3195
14,1864
15,0
16,217
17,2529
18,3036
19,3756
20,3302
21,1894
22,0
23,483
24,2323
25,2300
26,1931
27,2144
28,2166
29,1358
30,2080
31,3165
32,1886
33,1647
34,2175
35,1721
36,1761
37,2099
38,2075
39,2172
40,2096
41,1897
42,1929
43,1928
44,1891
45,1959
46,1965
47,1912
48,1898
49,1899
50,1861
51,1990
52,1970
53,1964
54,2124
55,2034
56,2062
57,2148
58,2026
59,2006
60,2059
61,2079
62,2146
63,2189
64,2180
65,2179
66,2166
67,2138
68,2122
69,2092
70,2048
71,2010
72,1984
73,1986
74,2015
75,2042
76,2063
77,2082
78,2065
79,2055
80,2049
81,2013
82,1973
83,1943
84,1913
85,1902
86,1912
87,1929
88,1949
89,1951
90,1942
91,1940
92,1922
93,1909
94,1904
95,1916
96,1924
97,1959
98,1985
99,1994
100,1997
101,1996
102,1984
103,1966
104,1924
105,1889
106,1886
107,1921
108,1972
109,2000
110,2043
111,2028
112,1961
113,1933
114,1925
115,1949
116,1999
117,2029
118,1999
119,1951
120,1878
121,1637
122,1146
123,619
124,723
125,1736
126,3094
127,3791
128,3515
129,2902
130,2020
131,1551
132,2149
133,2992
134,3334
135,2978
136,1975
137,899
138,874
139,1943
140,3225
141,3649
142,2928
143,1867
144,1232
145,1477
146,2142
147,2592
148,2514
149,1824
150,866
151,438
152,862
153,1688
154,2427
155,2558
156,1969
157,1322
158,1209
159,1537
160,2027
161,2421
162,2463
163,2214
164,2090
165,2211
166,2211
167,2022
168,1991
169,2149
170,2220
171,2217
172,2272
173,2338
174,2185
175,1983
176,2036
177,2130
178,2104
179,2296
180,2640
181,2393
182,1613
183,1407
184,1827
185,2000
186,2077
187,2384
188,2365
189,1847
190,1559
191,1762
192,2078
193,2406
194,2651
195,2325
196,1602
197,1300
198,1504
199,1832
200,2087
201,2138
202,2007
203,1857
204,1813
205,1869
206,1959
207,2026
208,2071
209,2077
210,1934
211,1776
212,1817
213,1849
214,1706
215,1777
216,2097
217,2125
218,1902
219,1839
220,1824
221,1750
222,1903
223,2214
224,2281
225,2192
226,2114
227,1967
228,1842
229,1849
230,1823
231,1845
232,2088
233,2246
234,2227
235,2485
236,2962
237,2951
238,2484
239,2250
240,2197
241,1835
242,1492
243,1672
244,1946
245,1835
246,1683
247,1862
248,2032
249,2102
250,2424
251,2734
252,2507
253,2074
254,1995
255,1919
256,1567
257,1437
258,1689
259,1860
260,1767
261,1703
262,1844
263,2042
264,2147
265,2233
266,2299
267,2211
268,2031
269,1913
270,1782
271,1715
272,1900
273,2045
274,1878
275,1686
276,1712
277,1806
278,1955
279,2203
280,2339
281,2296
282,2210
283,2123
284,2095
285,2222
286,2392
287,2427
288,2285
289,2053
290,1926
291,2001
292,2254
293,2468
294,2502
295,2426
296,2266
297,2055
298,2002
299,2095
300,2151
301,2192
302,2140
303,1854
304,1605
305,1619
306,1692
307,1719
308,1849
309,2014
310,1964
311,1803
312,1783
313,1797
314,1767
315,1821
316,1908
317,1873
318,1847
319,1956
320,2007
321,1937
322,1947
323,2122
324,2213
325,2175
326,2195
327,2269
328,2251
329,2164
330,2100
331,2078
332,2135
333,2240
334,2291
335,2247
336,2161
337,2048
338,1951
339,1938
340,2031
341,2159
342,2239
343,2214
344,2089
345,1970
346,1946
347,1928
348,1842
349,1770
350,1787
351,1857
352,1888
353,1916
354,1994
355,2103
356,2134
357,2106
358,2106
359,2113
360,2075
361,2093
362,2168
363,2112
364,1959
365,1817
366,1676
367,1622
368,1849
369,2159
370,2249
371,2213
372,2197
373,2089
374,1933
375,1970
376,2155
377,2249
378,2348
379,2403
380,2196
381,1829
382,1748
383,1853
384,1861
385,2025
386,2344
387,2403
388,2271
389,2196
390,2189
391,2182
392,2109
393,2026
394,2011
395,2033
396,2062
397,2122
398,2109
399,1979
400,1864
401,1879
402,1986
403,2097
404,2138
405,2107
406,1993
407,1847
408,1813
409,1853
410,1870
411,1873
412,1940
413,2014
414,2002
415,1984
416,2001
417,1996
418,1903
419,1852
420,1908
421,1951
422,1997
423,2106
424,2138
425,2098
426,2119
427,2195
428,2193
429,2193
430,2268
431,2326
432,2298
433,2172
434,1992
435,1851
436,1818
437,1917
438,2075
439,2162
440,2157
441,2107
442,2052
443,2043
444,2163
445,2275
446,2264
447,2129
448,1893
449,1716
450,1714
451,1907
452,2120
453,2191
454,2164
455,2076
456,1977
457,1952
458,2004
459,2095
460,2170
461,2187
462,2131
463,2032
464,1914
465,1848
466,1898
467,2040
468,2205
469,2281
470,2255
471,2145
472,1977
473,1857
474,1875
475,2008
476,2183
477,2316
478,2329
479,2222
480,2086
481,2035
482,2078
483,2123
484,2148
485,2158
486,2129
487,2049
488,1920
489,1786
490,1680
491,1680
492,1808
493,1973
494,2089
495,2151
496,2143
497,2044
498,1944
499,1927
500,1970
501,2004
502,2000
503,1986
504,1995
505,2010
506,2012
507,1996
508,1977
509,2041
510,2173
511,2298
512,2319
513,2270
514,2183
515,2082
516,2061
517,2099
518,2134
519,2154
520,2154
521,2137
522,2077
523,2009
524,2000
525,2000
526,1963
527,2004
528,2100
529,2114
530,2109
531,2139
532,2148
533,2139
534,2117
535,2063
536,1966
537,1845
538,1777
539,1834
540,1982
541,2062
542,1998
543,1905
544,1880
545,1915
546,2037
547,2272
548,2434
549,2343
550,2124
551,1936
552,1847
553,1890
554,2067
555,2211
556,2179
557,2032
558,1974
559,2052
560,2151
561,2258
562,2341
563,2317
564,2190
565,2027
566,1960
567,1971
568,2008
569,2043
570,2020
571,1966
572,1924
573,1913
574,1981
575,2077
576,2160
577,2173
578,2102
579,2005
580,1916
581,1876
582,1909
583,1982
584,2041
585,2067
586,2065
587,2042
588,2037
589,2034
590,2076
591,2091
592,2062
593,2004
594,1937
595,1894
596,1850
597,1828
598,1836
599,1851
600,1898
601,1976
602,2041
603,2091
604,2129
605,2147
606,2157
607,2142
608,2088
609,2035
610,2018
611,2005
612,2051
613,2152
614,2241
615,2308
616,2303
617,2265
618,2250
619,2274
620,2323
621,2318
622,2267
623,2184
624,2064
625,1966
626,1912
627,1931
628,1983
629,2028
630,2052
631,1991
632,1903
633,1884
634,1890
635,1910
636,1946
637,1969
638,1980
639,1963
640,1931
641,1909
642,1873
643,1847
644,1843
645,1885
646,1964
647,2067
648,2128
649,2117
650,2071
651,2028
652,2053
653,2136
654,2176
655,2162
656,2113
657,2038
658,1984
659,1973
660,2016
661,2099
662,2165
663,2205
664,2231
665,2223
666,2180
667,2133
668,2104
669,2097
670,2099
671,2079
672,2018
673,1949
674,1864
675,1957
676,2031
677,2041
678,2192
679,2141
680,1984
681,1991
682,1883
683,1884
684,1989
685,1982
686,1976
687,1942
688,1859
689,1863
690,1922
691,2006
692,2127
693,2204
694,2195
695,2116
696,2041
697,1995
698,1995
699,2008
700,2014
701,2008
702,1992
703,2003
704,2026
705,2059
706,2097
707,2112
708,2118
709,2103
710,2092
711,2096
712,2106
713,2103
714,2047
715,2000
716,1992
717,1982
718,2011
719,2052
720,2091
721,2100
722,2089
723,2088
724,2121
725,2137
726,2156
727,2135
728,2079
729,2044
730,2018
731,1994
732,2001
733,2012
734,2016
735,2011
736,2016
737,2016
738,2014
739,2024
740,2011
741,1997
742,2010
743,2044
744,2046
745,1999
746,1973
747,1956
748,1977
749,2018
750,2054
751,2055
752,2040
753,2038
754,1997
755,2002
756,2046
757,2071
758,2093
759,2099
760,2056
761,2059
762,2041
763,2007
764,2055
765,2091
766,2116
767,2124
768,2113
769,2091
770,2083
771,2106
772,2144
773,2124
774,2076
775,2044
776,2017
777,2006
778,2022
779,2049
780,2060
781,2035
782,2000
783,1994
784,1995
785,2010
786,2022
787,2012
788,1999
789,1965
790,1918
791,1880
792,1869
793,1879
794,1912
795,1948
796,1985
797,2001
798,2006
799,2014
800,2025
801,2058
802,2084
803,2115
804,2129
805,2076
806,2034
807,2022
808,2030
809,2081
810,2174
811,2199
812,2175
813,2148
814,2103
815,2072
816,2092
817,2127
818,2138
819,2106
820,2038
821,1999
822,1993
823,1997
824,2011
825,2012
826,1967
827,1941
828,1948
829,1978
830,2003
831,2022
832,2034
833,2049
834,2049
835,2040
836,2071
837,2084
