INDEX,VOLTS_LSB
0,2036
1,2021
2,2028
3,2137
4,2790
5,4039
6,2481
7,1219
8,341
9,415
10,2015
11,2782
12,3869
13,2831
14,1350
15,265
16,688
17,2132
18,2710
19,4002
20,2903
21,1441
22,451
23,744
24,2192
25,2441
26,2096
27,2148
28,2324
29,1607
30,2024
31,3202
32,1999
33,1682
34,2314
35,1835
36,1756
37,2123
38,2057
39,2120
40,2151
41,1936
42,1962
43,2010
44,1939
45,1949
46,1957
47,1931
48,1937
49,1939
50,1946
51,1963
52,1973
53,1990
54,2013
55,2084
56,2129
57,2127
58,2106
59,2047
60,2006
61,2060
62,2153
63,2221
64,2267
65,2262
66,2233
67,2200
68,2145
69,2121
70,2097
71,2068
72,2063
73,2055
74,2037
75,2022
76,2028
77,2049
78,2049
79,2064
80,2068
81,2021
82,1976
83,1943
84,1901
85,1884
86,1892
87,1913
88,1933
89,1936
90,1923
91,1931
92,1916
93,1886
94,1885
95,1887
96,1896
97,1950
98,1978
99,1967
100,1986
101,1995
102,1998
103,1997
104,1990
105,1967
106,1949
107,1960
108,1981
109,2011
110,2033
111,2040
112,2035
113,2002
114,1946
115,1935
116,1956
117,1985
118,2030
119,2051
120,1997
121,1946
122,1870
123,1616
124,1103
125,625
126,832
127,1964
128,3290
129,3772
130,3363
131,2735
132,1909
133,1563
134,2126
135,2919
136,3246
137,2881
138,1978
139,1026
140,952
141,1935
142,3169
143,3573
144,2945
145,2066
146,1497
147,1506
148,1897
149,2246
150,2286
151,1848
152,1118
153,678
154,919
155,1621
156,2276
157,2372
158,1915
159,1471
160,1350
161,1565
162,1964
163,2279
164,2302
165,2130
166,2068
167,2193
168,2227
169,2107
170,2050
171,2092
172,2113
173,2162
174,2302
175,2377
176,2241
177,2072
178,2047
179,2103
180,2121
181,2231
182,2456
183,2333
184,1833
185,1672
186,1903
187,1997
188,2004
189,2206
190,2227
191,1978
192,1836
193,1917
194,2043
195,2194
196,2369
197,2250
198,1875
199,1657
200,1695
201,1802
202,1877
203,1908
204,1913
205,1899
206,1918
207,1957
208,1968
209,1970
210,1957
211,1943
212,1920
213,1945
214,1980
215,1984
216,1896
217,1812
218,1905
219,2002
220,1980
221,1974
222,1961
223,1872
224,1854
225,1969
226,2071
227,2131
228,2136
229,2092
230,2018
231,1976
232,1901
233,1768
234,1750
235,1881
236,2103
237,2329
238,2507
239,2731
240,2869
241,2599
242,2136
243,2012
244,2048
245,1803
246,1552
247,1736
248,1965
249,1820
250,1738
251,2013
252,2246
253,2328
254,2504
255,2575
256,2289
257,2009
258,2020
259,1865
260,1465
261,1369
262,1692
263,1948
264,1919
265,1879
266,2002
267,2135
268,2140
269,2123
270,2174
271,2147
272,1983
273,1874
274,1860
275,1910
276,2032
277,2029
278,1745
279,1516
280,1625
281,1845
282,2108
283,2300
284,2282
285,2100
286,1960
287,2012
288,2157
289,2295
290,2399
291,2401
292,2280
293,2099
294,1971
295,2023
296,2157
297,2229
298,2287
299,2347
300,2292
301,2145
302,2080
303,2085
304,2075
305,2079
306,2084
307,1962
308,1756
309,1692
310,1673
311,1704
312,1835
313,1970
314,1949
315,1852
316,1828
317,1805
318,1778
319,1848
320,1915
321,1914
322,1915
323,1957
324,1991
325,2033
326,2149
327,2294
328,2303
329,2187
330,2099
331,2130
332,2163
333,2180
334,2247
335,2275
336,2176
337,2103
338,2141
339,2180
340,2194
341,2196
342,2127
343,1994
344,1930
345,1950
346,2020
347,2108
348,2163
349,2174
350,2077
351,1924
352,1861
353,1854
354,1857
355,1851
356,1865
357,1848
358,1832
359,1946
360,2119
361,2239
362,2289
363,2236
364,2134
365,2011
366,1960
367,2038
368,2099
369,2040
370,1935
371,1832
372,1694
373,1680
374,1986
375,2320
376,2288
377,2079
378,2030
379,1948
380,1767
381,1871
382,2204
383,2292
384,2225
385,2278
386,2172
387,1878
388,1818
389,1964
390,1971
391,1990
392,2228
