INDEX,VOLTS_LSB
0,1995
1,1993
2,2010
3,2168
4,2810
5,3979
6,2516
7,1277
8,349
9,483
10,2129
11,2680
12,3890
13,2757
14,1322
15,398
16,593
17,2139
18,2838
19,3853
20,2881
21,1502
22,449
23,755
24,2268
25,2405
26,1974
27,2141
28,2200
29,1477
30,2146
31,3125
32,1979
33,1766
34,2247
35,1806
36,1757
37,2027
38,2031
39,2164
40,2157
41,2003
42,2031
43,2026
44,1957
45,1968
46,1958
47,1939
48,1930
49,1959
50,1990
51,1973
52,1943
53,1958
54,1994
55,2036
56,2081
57,2096
58,2063
59,2029
60,1989
61,2029
62,2125
63,2179
64,2188
65,2174
66,2129
67,2117
68,2085
69,2034
70,2014
71,1984
72,1946
73,1930
74,1912
75,1942
76,2016
77,2076
78,2088
79,2097
80,2060
81,1983
82,1950
83,1891
84,1870
85,1895
86,1896
87,1915
88,1931
89,1923
90,1916
91,1855
92,1826
93,1865
94,1861
95,1866
96,1877
97,1873
98,1908
99,1948
100,1957
101,1963
102,1963
103,1967
104,1962
105,1906
106,1874
107,1877
108,1910
109,1958
110,1986
111,1987
112,1977
113,1991
114,1960
115,1951
116,2006
117,2080
118,2073
119,2058
120,2038
121,1900
122,1497
123,902
124,593
125,1121
126,2436
127,3587
128,3688
129,3183
130,2537
131,1767
132,1718
133,2447
134,3116
135,3199
136,2607
137,1564
138,849
139,1236
140,2454
141,3495
142,3426
143,2578
144,1748
145,1374
146,1592
147,2021
148,2323
149,2219
150,1584
151,867
152,662
153,1134
154,1908
155,2449
156,2336
157,1812
158,1442
159,1463
160,1764
161,2128
162,2345
163,2288
164,2092
165,2104
166,2246
167,2177
168,2063
169,2093
170,2101
171,2114
172,2211
173,2328
174,2292
175,2126
176,2038
177,2095
178,2091
179,2081
180,2295
181,2420
182,2047
183,1643
184,1784
185,1950
186,1978
187,2098
188,2219
189,2105
190,1864
191,1884
192,2024
193,2151
194,2349
195,2392
196,2076
197,1737
198,1660
199,1761
200,1909
201,1954
202,1945
203,1921
204,1908
205,1941
206,1957
207,1945
208,1935
209,1940
210,1935
211,1886
212,1888
213,1935
214,1896
215,1819
216,1852
217,1983
218,1993
219,1918
220,1918
221,1944
222,1907
223,1946
224,2031
225,2069
226,2090
227,2061
228,1886
229,2068
230,1779
231,1665
232,2081
233,1929
234,2211
235,2576
236,2585
237,2846
238,2757
239,2250
240,2067
241,2035
242,1777
243,1486
244,1572
245,1824
246,1774
247,1652
248,1880
249,2174
250,2251
251,2393
252,2532
253,2321
254,2041
255,2040
256,1930
257,1459
258,1186
259,1451
260,1821
261,1939
262,1953
263,2020
264,2083
265,2040
266,2016
267,2153
268,2247
269,2129
270,1961
271,1802
272,1741
273,1854
274,1976
275,1888
