INDEX,VOLTS_LSB
0,2019
1,2019
2,2043
3,2400
4,3055
5,3956
6,2869
7,1635
8,0
9,128
10,2286
11,2960
12,3878
13,3199
14,1753
15,0
16,295
17,2386
18,3023
19,3852
20,3241
21,1843
22,31
23,409
24,2293
25,2321
26,1909
27,2194
28,2198
29,1257
30,2137
31,3155
32,1827
33,1688
34,2188
35,1701
36,1774
37,2094
38,2059
39,2156
40,2084
41,1887
42,1928
43,1923
44,1887
45,1968
46,1976
47,1919
48,1899
49,1890
50,1897
51,1920
52,1952
53,1997
54,2037
55,2073
56,2088
57,2065
58,2028
59,1988
60,2018
61,2083
62,2134
63,2177
64,2176
65,2156
66,2142
67,2114
68,2100
69,2098
70,2063
71,1995
72,1969
73,1983
74,1994
75,2018
76,2051
77,2057
78,2055
79,2041
80,2018
81,2001
82,1967
83,1920
84,1899
85,1883
86,1884
87,1920
88,1928
89,1951
90,1948
91,1904
92,1863
93,1950
94,1857
95,1875
96,2024
97,1884
98,1948
99,2046
100,1963
101,1992
102,2020
103,1944
104,1936
105,1917
106,1885
107,1920
108,1968
109,2035
110,2041
111,2008
112,1980
113,1925
114,1928
115,1965
116,1997
117,2023
118,2011
119,1959
120,1868
121,1643
122,1159
123,640
124,730
125,1723
126,3086
127,3794
128,3522
129,2885
130,2009
131,1549
132,2137
133,3001
134,3348
135,2991
136,2004
137,916
138,858
139,1936
140,3210
141,3659
142,2950
143,1865
144,1235
145,1480
146,2124
147,2575
148,2504
149,1828
150,877
151,444
152,856
153,1682
154,2429
155,2560
156,1968
157,1315
158,1220
159,1543
160,2018
161,2431
162,2481
163,2220
164,2090
165,2212
166,2210
167,2030
168,2008
169,2162
170,2228
171,2234
172,2312
173,2360
174,2198
175,2000
176,2051
177,2153
178,2115
179,2303
180,2665
181,2421
182,1638
183,1431
184,1834
185,2019
186,2089
187,2401
188,2393
189,1876
190,1585
191,1794
192,2099
193,2450
194,2715
195,2367
196,1631
197,1319
198,1512
199,1853
200,2107
201,2174
202,2049
203,1879
204,1823
205,1873
206,1961
207,2044
208,2108
209,2109
210,1959
211,1792
212,1823
213,1850
214,1711
215,1793
216,2117
217,2135
218,1900
219,1832
220,1820
221,1742
222,1909
223,2229
224,2298
225,2197
226,2125
227,1965
228,1845
229,1883
230,1854
231,1852
232,2081
233,2237
234,2213
235,2474
236,2976
237,2984
238,2517
239,2260
240,2178
241,1824
242,1487
243,1677
244,1977
245,1866
246,1704
247,1856
248,2023
249,2090
250,2424
251,2739
252,2508
253,2091
254,1994
255,1901
256,1567
257,1441
258,1693
259,1878
260,1790
261,1690
262,1829
263,2036
264,2147
265,2247
266,2307
267,2212
268,2025
269,1883
270,1753
271,1708
272,1912
273,2068
274,1896
275,1676
276,1673
277,1777
278,1940
279,2200
280,2366
281,2333
282,2224
283,2116
284,2082
285,2202
286,2396
287,2447
288,2300
289,2092
290,1935
291,1985
292,2254
293,2480
294,2517
295,2452
296,2292
297,2068
298,1998
299,2095
300,2193
301,2225
302,2159
303,1881
304,1587
305,1580
306,1661
307,1713
308,1874
309,2032
310,1960
311,1786
312,1746
313,1773
314,1746
315,1822
316,1930
317,1888
318,1861
319,1938
320,1968
321,1923
322,1948
323,2121
324,2245
325,2195
326,2185
327,2261
328,2255
329,2185
330,2133
331,2117
332,2134
333,2214
334,2287
335,2265
336,2181
337,2085
338,1985
339,1949
340,2004
341,2115
342,2210
343,2224
344,2123
345,2008
346,1964
347,1910
348,1816
349,1750
350,1770
351,1868
352,1923
353,1944
354,2011
355,2078
356,2107
357,2109
358,2110
359,2115
360,2102
361,2104
362,2141
363,2112
364,1974
365,1836
366,1706
367,1646
368,1828
369,2118
370,2233
371,2209
372,2226
373,2129
374,1941
375,1973
376,2121
377,2203
378,2322
379,2424
380,2229
381,1876
382,1761
383,1811
384,1840
385,2007
386,2325
387,2450
388,2327
389,2223
390,2189
391,2157
392,2088
393,2029
394,2026
395,2058
396,2083
397,2104
398,2093
399,1967
400,1861
401,1901
402,2012
403,2109
404,2140
405,2090
406,1972
407,1860
408,1831
409,1877
410,1898
411,1869
412,1896
413,1988
414,2008
415,1999
416,2047
417,2032
418,1916
419,1846
420,1876
421,1936
422,2012
423,2131
424,2202
425,2131
426,2122
427,2183
428,2199
429,2210
430,2296
431,2373
432,2324
433,2167
434,2002
435,1861
436,1823
437,1961
438,2119
439,2178
440,2170
441,2097
442,2031
443,2067
444,2197
445,2331
446,2306
447,2130
448,1878
449,1693
450,1720
451,1917
452,2162
453,2250
454,2157
455,2061
456,1972
457,1932
458,2016
459,2138
460,2199
461,2186
462,2118
463,1998
464,1884
465,1847
466,1919
467,2057
468,2191
469,2255
470,2220
471,2127
472,1983
473,1871
474,1896
475,2005
476,2156
477,2282
478,2308
479,2216
480,2112
481,2070
482,2079
483,2105
484,2117
485,2122
486,2127
487,2074
488,1951
489,1820
