INDEX,VOLTS_LSB
0,2070
1,2064
2,2068
3,2195
4,2851
5,4038
6,2491
7,1220
8,299
9,471
10,2116
11,2840
12,3904
13,2829
14,1409
15,376
16,609
17,2186
18,2863
19,3913
20,2887
21,1429
22,393
23,714
24,2198
25,2353
26,1948
27,2113
28,2207
29,1401
30,2172
31,3085
32,1863
33,1718
34,2198
35,1728
36,1741
37,2064
38,2046
39,2127
40,2084
41,1912
42,1928
43,1940
44,1875
45,1902
46,1907
47,1858
48,1871
49,1895
50,1899
51,1914
52,1921
53,1963
54,2053
55,2108
56,2127
57,2108
58,2039
59,1959
60,1966
61,2052
62,2153
63,2221
64,2242
65,2230
66,2191
67,2132
68,2099
69,2124
70,2114
71,2092
72,2072
73,2069
74,2020
75,2020
76,2041
77,2063
78,2105
79,2123
80,2084
81,2028
82,1962
83,1922
84,1915
85,1912
86,1923
87,1947
88,1928
89,1972
90,1997
91,1963
92,1939
93,1932
94,1916
95,1936
96,1953
97,1945
98,1965
99,2000
100,2032
101,2041
102,2004
103,1971
104,1956
105,1910
106,1895
107,1951
108,1996
109,2034
110,2033
111,2000
112,1940
113,1889
114,1906
115,1945
116,1952
117,1982
118,2015
119,1974
120,1901
121,1787
122,1486
123,954
124,663
125,936
126,2202
127,3438
128,3655
129,3251
130,2580
131,1743
132,1661
133,2396
134,3093
135,3253
136,2694
137,1646
138,848
139,1130
140,2348
141,3446
142,3467
143,2679
144,1795
145,1376
146,1656
147,2149
148,2448
149,2290
150,1602
151,798
152,574
153,1076
154,1886
155,2472
156,2400
157,1823
158,1374
159,1368
160,1668
161,2110
162,2395
163,2367
164,2193
165,2175
166,2257
167,2178
168,1992
169,1976
170,2070
171,2106
172,2212
173,2382
174,2348
175,2246
176,2190
177,2183
178,2175
179,2149
180,2213
181,2378
182,2094
183,1629
184,1753
185,2052
186,2036
187,2092
188,2243
189,2108
190,1844
191,1790
192,1943
193,2165
194,2408
195,2467
196,2128
197,1670
198,1538
199,1663
200,1879
201,2048
202,2064
203,1978
204,1900
205,1907
206,1933
207,1945
208,1962
209,1981
210,1976
211,1931
212,1880
213,1886
214,1875
215,1797
216,1849
217,2027
218,2075
219,1954
220,1901
221,1855
222,1811
223,1936
224,2109
225,2168
226,2150
227,2102
228,2019
229,1947
230,1887
231,1822
232,1820
233,2006
234,2207
235,2260
236,2427
237,2797
238,2933
239,2625
240,2227
241,2083
242,1895
243,1551
244,1519
245,1874
246,1988
247,1781
248,1822
249,2064
250,2144
251,2307
252,2669
253,2699
254,2309
255,2061
256,2000
257,1692
258,1391
259,1510
260,1820
261,1922
262,1854
263,1912
264,2102
265,2204
266,2241
267,2276
268,2213
269,2072
270,1943
271,1861
272,1828
273,1967
274,2092
275,1912
276,1618
277,1576
278,1727
279,1945
280,2182
281,2321
282,2220
283,2065
284,2058
285,2135
286,2217
287,2313
288,2363
289,2281
290,2089
291,1977
292,2020
293,2182
294,2328
295,2380
296,2370
297,2299
298,2151
299,2074
300,2122
301,2114
302,2102
303,2143
304,2010
305,1738
306,1662
307,1696
308,1594
309,1991
310,1942
311,1823
312,2100
313,1724
314,1710
315,1909
316,1678
317,1788
318,1897
319,1803
320,1929
321,2028
322,2021
323,2097
324,2180
325,2163
326,2142
327,2169
328,2207
329,2269
330,2336
331,2292
332,2177
333,2103
334,2120
335,2188
336,2255
337,2320
338,2305
339,2202
340,2074
341,1998
342,1959
343,2020
344,2142
345,2256
346,2256
347,2159
348,2052
349,1929
350,1797
351,1753
352,1799
353,1883
354,1925
355,1955
356,2044
357,2124
358,2112
359,2080
360,2068
361,2058
362,2053
363,2112
364,2156
365,2070
366,1946
367,1811
368,1668
369,1623
370,1845
371,2142
372,2180
373,2061
374,2067
375,2055
376,1874
377,1858
378,2088
379,2170
380,2182
381,2321
382,2253
383,1926
384,1805
385,1866
386,1847
387,1914
388,2199
389,2415
390,2348
391,2207
392,2192
393,2226
394,2175
395,2114
396,2077
397,2022
398,1976
399,1995
400,2004
401,1991
402,1986
403,1985
404,2006
405,2047
406,2090
407,2131
408,2084
409,1937
410,1801
411,1815
412,1863
413,1859
414,1901
415,1964
416,1960
417,1926
418,1946
419,2025
420,2077
421,2050
422,1993
423,1891
424,1844
425,1910
426,2065
427,2204
428,2227
429,2184
430,2148
431,2141
432,2120
433,2261
434,2413
435,2361
436,2193
437,1971
438,1813
439,1848
440,1978
441,2113
442,2154
443,2105
444,2088
445,2076
446,2077
447,2139
448,2188
449,2164
450,2070
451,1878
452,1763
453,1797
454,1903
455,2041
456,2144
457,2165
458,2090
459,1995
460,1946
461,1980
462,2051
463,2131
464,2089
465,2010
466,1937
467,1913
468,1950
469,1986
470,2053
471,2109
472,2116
473,2111
474,2080
475,2027
476,1958
477,1924
478,1964
479,2063
480,2191
481,2289
482,2294
483,2214
484,2143
485,2151
486,2147
487,2083
488,2082
489,2072
490,2015
491,2004
492,1934
493,1807
494,1735
495,1762
496,1891
497,2058
498,2155
499,2185
500,2135
501,2012
502,1961
503,1980
504,1938
505,1909
506,1924
507,1934
508,1989
509,2038
510,2009
511,1992
512,2012
513,2085
514,2203
515,2278
516,2242
517,2144
518,2098
519,2097
520,2088
521,2094
522,2084
523,2080
524,2075
525,2078
526,2096
527,2062
528,2005
529,1952
530,1895
531,1917
532,2025
533,2100
534,2109
535,2130
536,2147
537,2148
538,2130
539,2055
540,1921
541,1828
542,1837
543,1920
544,1990
545,1990
546,1951
547,1918
548,1954
549,2018
550,2118
551,2268
552,2353
553,2321
554,2162
555,2005
556,1940
557,1926
558,1996
559,2123
560,2153
561,2113
562,2077
563,2076
564,2103
565,2168
566,2247
567,2277
568,2203
569,2034
570,1886
571,1833
572,1882
573,1952
574,1989
575,1978
576,1929
577,1928
578,1952
579,2019
580,2089
581,2092
582,2075
583,2032
584,1972
585,1932
586,1903
587,1911
588,1965
589,2042
590,2115
591,2165
592,2178
593,2126
594,2068
595,2058
596,2035
597,2029
598,2037
599,1992
600,1952
601,1882
602,1846
603,1895
604,1913
605,1925
606,2002
607,2064
608,2075
609,2105
610,2096
611,2033
612,1994
613,2012
614,2042
615,2050
616,2071
617,2089
618,2099
619,2130
620,2173
621,2248
622,2257
623,2227
624,2249
625,2205
626,2137
627,2123
628,2101
629,2091
630,2083
631,2028
632,1961
633,1920
634,1907
635,1921
636,1964
637,2008
638,2020
639,1994
640,1916
641,1886
642,1915
643,1958
644,2028
645,2051
646,1979
647,1885
648,1829
649,1826
650,1861
651,1957
652,2074
653,2130
654,2114
655,2066
656,2023
657,2023
658,2059
659,2085
660,2123
661,2125
662,2079
663,2013
664,1961
665,2002
666,2105
667,2207
668,2272
669,2285
670,2174
671,2077
672,2061
673,2082
674,2063
675,2115
676,2098
677,2022
678,1963
679,1916
680,1934
681,2004
682,2079
683,2165
684,2177
685,2082
686,1972
687,1899
688,1877
689,1886
690,1914
691,1917
692,1880
693,1838
694,1834
695,1891
696,1989
697,2106
698,2172
699,2154
700,2103
701,2063
702,2029
703,1990
704,1961
705,1974
706,1999
707,2011
708,2016
709,2057
710,2059
711,2033
712,2027
713,2050
714,2065
715,2077
716,2095
717,2060
718,2026
719,2018
720,1984
721,1983
722,1996
723,2005
724,2027
725,2040
726,2026
727,2021
728,2047
729,2082
730,2103
731,2105
732,2079
733,2059
734,2060
735,2051
736,2059
737,2100
738,2096
739,2063
740,2031
741,2007
742,1997
743,2043
744,2076
745,2043
746,2029
747,1970
748,1948
749,1950
750,1977
751,1995
752,2014
753,1981
754,1966
755,2000
756,2001
757,2007
758,2038
759,2038
760,2034
761,2043
762,2049
763,2064
764,2072
765,2002
766,2058
767,2037
768,1938
769,1959
770,1975
771,2002
772,2057
773,2078
774,2084
775,2113
776,2134
777,2117
778,2088
779,2091
780,2075
781,2089
782,2078
783,2031
784,1997
785,1994
786,2005
787,2017
788,2031
789,2034
790,2057
791,2058
792,2017
793,2033
794,2020
795,1986
796,1963
797,1952
798,1940
799,1934
800,1942
801,1961
802,1988
803,2021
804,2048
805,2060
806,2057
807,2052
808,2067
809,2061
810,2044
811,2049
812,2044
813,2050
814,2076
815,2125
816,2160
817,2178
818,2176
819,2150
820,2133
821,2133
822,2106
823,2085
824,2028
825,2003
826,2036
827,2049
828,2062
829,2074
830,2039
831,2029
832,1995
833,1970
834,2020
835,2045
836,2042
837,2025
838,1990
839,1977
840,2000
841,2032
842,2056
843,2071
844,2113
845,2086
846,2076
847,2086
848,2106
849,2147
850,2152
851,2180
852,2178
853,2128
854,2102
855,2079
856,2049
857,2056
858,2034
859,2003
860,2029
861,2002
862,1974
863,1987
864,2003
865,2027
866,2020
867,2000
868,2004
869,1965
870,1959
871,1980
872,2027
873,2059
874,2094
875,2121
876,2066
877,2012
878,2034
879,2053
880,2078
881,2097
882,2114
883,2138
884,2100
885,2058
886,2067
887,2089
888,2121
889,2156
890,2151
891,2158
892,2139
893,2067
894,2042
895,2026
896,2032
897,2088
898,2114
899,2070
900,2058
901,2041
902,2014
903,2028
904,2070
905,2073
906,2060
907,2039
908,2018
909,2035
910,2071
911,2082
912,2066
913,2032
914,2034
915,2041
916,2039
917,2042
918,2022
919,2029
920,2043
921,2051
922,2047
923,2027
924,2021
925,2048
926,2061
927,2079
928,2128
929,2111
930,2058
931,2044
932,1993
933,1877
934,2034
935,2223
936,1993
937,2156
938,2156
939,1791
940,2105
941,2037
942,1895
943,2118
944,2111
945,2103
946,2163
947,2063
948,2012
949,2027
950,2038
951,2066
952,2055
953,2038
954,2049
955,2049
956,2037
957,2042
958,2038
959,2038
960,2032
961,2029
962,2019
963,2017
964,2032
965,2018
966,2003
967,2009
968,2007
969,1996
970,2006
971,2013
972,2008
973,2046
974,2073
975,2068
976,2056
977,2024
978,1984
979,2015
980,2069
981,2109
982,2139
983,2120
984,2095
985,2072
986,2045
987,2053
988,2084
989,2122
990,2138
991,2130
992,2113
993,2078
994,2094
995,2096
996,2104
997,2131
998,2162
999,2148
1000,2106
1001,2060
1002,2042
1003,2048
1004,2022
1005,2015
1006,2009
1007,2043
1008,2066
1009,2079
1010,2078
1011,2054
1012,2042
1013,2017
1014,2015
1015,2020
1016,2014
1017,2003
1018,1991
1019,1982
1020,1991
1021,1981
1022,1990
1023,1992
1024,2002
1025,2018
1026,2008
1027,2028
1028,2037
1029,2013
1030,2008
1031,2003
1032,2006
1033,2025
1034,2079
1035,2125
1036,2133
1037,2136
1038,2091
1039,2058
1040,2058
1041,2064
1042,2071
1043,2085
1044,2068
1045,2058
1046,2053
1047,2022
1048,2034
1049,2063
1050,2061
1051,2079
1052,2086
1053,2022
1054,2018
1055,2072
1056,2044
1057,2051
1058,2078
1059,2036
1060,2024
1061,2049
1062,2003
1063,2007
1064,2055
1065,2046
1066,2058
1067,2057
1068,2011
1069,2019
1070,2039
1071,2043
1072,2085
1073,2110
1074,2080
1075,2046
1076,2023
1077,1999
1078,2013
1079,2039
1080,2067
1081,2094
1082,2092
1083,2048
1084,2011
1085,1998
1086,1981
1087,1967
1088,2021
1089,2037
1090,2024
1091,2058
1092,2054
1093,2014
1094,2013
1095,2034
1096,2029
1097,2044
1098,2042
1099,2016
1100,2011
1101,2014
1102,2008
1103,2017
1104,2026
1105,2053
1106,2022
1107,2017
1108,2084
1109,2052
1110,2065
1111,2071
1112,2069
1113,2083
1114,2038
1115,2024
1116,2051
1117,2084
1118,2055
1119,2036
1120,2038
1121,2002
1122,1996
1123,1999
1124,1980
1125,2015
1126,2047
1127,2057
1128,2051
1129,2021
1130,1996
1131,1996
1132,2009
1133,2020
1134,2028
1135,2037
1136,2043
1137,2026
1138,2003
1139,2006
1140,2039
1141,2079
1142,2095
1143,2092
1144,2083
1145,2092
1146,2106
1147,2092
1148,2095
1149,2105
1150,2113
1151,2128
1152,2126
1153,2102
1154,2106
1155,2098
1156,2092
1157,2090
1158,2067
1159,2049
1160,2044
1161,2057
1162,2067
1163,2057
1164,2070
1165,2079
1166,2065
1167,2032
1168,1990
1169,1997
1170,2005
1171,2016
1172,2032
1173,2029
1174,2006
1175,1961
