INDEX,VOLTS_LSB
0,2066
1,2030
2,2048
3,2153
4,2844
5,4084
6,2489
7,1216
8,317
9,467
10,2082
11,2827
12,3919
13,2845
14,1348
15,310
16,677
17,2227
18,2908
19,3924
20,2890
21,1456
22,303
23,794
24,2344
25,2263
26,2064
27,2194
28,2198
29,1597
30,2145
31,3090
32,1932
33,1677
34,2244
35,1827
36,1800
37,2125
38,2093
39,2157
40,2115
41,1944
42,1974
43,1985
44,1923
45,1929
46,1925
47,1922
48,1936
49,1937
50,1941
51,1937
52,1966
53,2071
54,1972
55,2101
56,2148
57,2040
58,2056
59,2025
60,1997
61,2082
62,2162
63,2217
64,2246
65,2216
66,2167
67,2123
68,2104
69,2144
70,2181
71,2127
72,2087
73,2064
74,2030
75,2029
76,2056
77,2107
78,2143
79,2150
80,2137
81,2084
82,2014
83,1978
84,1967
85,1947
86,1957
87,1977
88,1989
89,1979
90,1961
91,1953
92,1924
93,1907
94,1944
95,1931
96,1916
97,1963
98,1989
99,1978
100,2003
101,2007
102,1999
103,1935
104,1932
105,1936
106,1913
107,1950
108,1981
109,1886
110,1926
111,1969
112,1967
113,1979
114,1982
115,1972
116,1973
117,1972
118,1970
119,1963
120,1876
121,1689
122,1294
123,756
124,653
125,1437
126,2763
127,3683
128,3593
129,3056
130,2301
131,1594
132,1904
133,2785
134,3270
135,3105
136,2314
137,1201
138,819
139,1633
140,2931
141,3628
142,3163
143,2220
144,1480
145,1429
146,1896
147,2363
148,2478
149,2031
150,1200
151,616
152,752
153,1432
154,2203
155,2509
156,2144
157,1535
158,1286
159,1474
160,1869
161,2274
162,2431
163,2300
164,2184
165,2269
166,2283
167,2110
168,2010
169,2067
170,2150
171,2233
172,2332
173,2387
174,2293
175,2112
176,2061
177,2134
178,2145
179,2217
180,2439
181,2375
182,1892
183,1621
184,1836
185,2005
186,2004
187,2155
188,2234
189,2000
190,1783
191,1868
192,2051
193,2224
194,2396
195,2235
196,1811
197,1567
198,1629
199,1782
200,1952
201,2018
202,1934
203,1869
204,1868
205,1899
206,1945
207,1988
208,2004
209,1974
210,1896
211,1818
212,1816
213,1836
214,1810
215,1800
216,1994
217,2086
218,1977
219,1911
220,1880
221,1854
222,1905
223,2054
224,2178
225,2186
226,2137
227,2055
228,1994
229,1948
230,1863
231,1841
232,2006
233,2210
234,2293
235,2443
236,2834
237,3043
238,2763
239,2346
240,2173
241,1999
242,1604
243,1503
244,1849
245,2015
246,1830
247,1778
248,1965
249,2038
250,2168
251,2567
252,2724
253,2385
254,2076
255,2001
256,1704
257,1339
258,1418
259,1796
260,1911
261,1818
262,1847
263,2024
264,2096
265,2146
266,2212
267,2211
268,2063
269,1934
270,1857
271,1796
272,1910
273,2061
274,1959
275,1690
276,1587
277,1706
278,1870
279,2083
280,2212
281,2162
282,2083
283,2062
284,2102
285,2194
286,2286
287,2340
288,2294
289,2129
290,1993
291,2044
292,2190
293,2305
294,2362
295,2354
296,2305
297,2169
298,2115
299,2149
300,2125
301,2113
302,2143
303,2054
304,1823
305,1689
306,1746
307,1758
308,1756
309,1895
310,1965
311,1905
312,1883
313,1862
314,1820
315,1823
316,1863
317,1858
318,1845
319,1913
320,2026
321,2078
322,2083
323,2049
324,2063
325,2107
326,2134
327,2204
328,2281
329,2276
330,2252
331,2147
332,2015
333,2051
334,2137
335,2218
336,2280
337,2241
338,2095
339,1968
340,1887
341,1898
342,2020
343,2147
344,2218
345,2191
346,2060
347,1904
348,1803
349,1722
350,1694
351,1779
352,1869
353,1890
354,1926
355,2016
356,2108
357,2112
358,2072
359,2071
360,2029
361,2000
362,2081
363,2099
364,2012
365,1891
366,1777
367,1653
368,1640
369,1879
370,2148
371,2150
372,2091
373,2177
374,2097
375,1861
376,1900
377,2096
378,2145
379,2241
380,2379
381,2236
382,1928
383,1840
384,1888
385,1854
386,1995
387,2299
388,2470
389,2355
390,2226
391,2212
392,2221
393,2189
394,2158
395,2131
396,2080
397,2043
398,2030
399,2002
400,1954
401,1922
402,1950
403,1996
404,2036
405,2062
406,2057
407,1969
408,1831
409,1795
410,1854
411,1876
412,1892
413,1932
414,1928
415,1907
416,1898
417,1962
418,2076
419,2105
420,1998
421,1870
422,1780
423,1780
424,1944
425,2146
426,2218
427,2203
428,2179
429,2118
430,2092
431,2167
432,2299
433,2385
434,2296
435,2061
436,1859
437,1772
438,1838
439,1983
440,2080
441,2103
442,2073
443,2050
444,2051
445,2072
446,2148
447,2239
448,2208
449,2065
450,1881
451,1791
452,1846
453,1974
454,2121
455,2219
456,2195
457,2098
458,2016
459,1965
460,2008
461,2074
462,2128
463,2151
464,2096
465,2044
466,2050
467,2024
468,2011
469,2076
470,2122
471,2140
472,2163
473,2133
474,2009
475,1916
476,1885
477,1948
478,2129
479,2284
480,2365
481,2318
482,2179
483,2128
484,2139
485,2097
486,2092
487,2115
488,2082
489,2030
490,1969
491,1861
492,1735
493,1760
494,1910
495,2032
496,2105
497,2162
498,2135
499,2036
500,1977
501,2000
502,2005
503,1976
504,1957
505,1964
506,1978
507,2048
508,2075
509,2069
510,2080
511,2107
512,2198
513,2273
514,2232
515,2169
516,2152
517,2185
518,2196
519,2158
520,2114
521,2099
522,2107
523,2116
524,2134
525,2122
526,2073
527,1994
528,1929
529,1938
530,2038
531,2121
532,2166
533,2195
534,2200
535,2174
536,2148
537,2089
538,1993
539,1919
540,1928
541,1985
542,2033
543,2049
544,1999
545,1974
546,2043
547,2125
548,2242
549,2382
550,2412
551,2297
552,2171
553,2051
554,2062
555,2051
556,2131
557,2227
558,2221
559,2156
560,2110
561,2116
562,2188
563,2302
564,2365
565,2358
566,2233
567,2042
568,1915
569,1895
570,1965
571,2055
572,2079
573,2011
574,1932
575,1925
576,1991
577,2085
578,2123
579,2120
580,2084
581,2018
