INDEX,VOLTS_LSB
0,2064
1,2060
2,2060
3,2337
4,3067
5,3964
6,2878
7,1615
8,0
9,266
10,2336
11,2906
12,3944
13,3055
14,1770
15,6
16,295
17,2419
18,3075
19,3825
20,3204
21,1865
22,5
23,495
24,2317
25,2259
26,1929
27,2182
28,2158
29,1385
30,2012
31,3147
32,1883
33,1614
34,2188
35,1767
36,1768
37,2103
38,2063
39,2118
40,2062
41,1904
42,1968
43,1955
44,1914
45,1932
46,1911
47,1881
48,1894
49,1922
50,1942
51,1945
52,1936
53,1977
54,2021
55,2077
56,2130
57,2114
58,2059
59,2004
60,2012
61,2060
62,2135
63,2197
64,2203
65,2195
66,2169
67,2114
68,2088
69,2089
70,2067
71,2031
72,2007
73,1992
74,1984
75,1995
76,2036
77,2081
78,2091
79,2071
80,2029
81,1976
82,1926
83,1885
84,1898
85,1918
86,1908
87,1927
88,1914
89,1906
90,1922
91,1925
92,1930
93,1930
94,1905
95,1892
96,1900
97,1919
98,1965
99,2010
100,2019
101,2014
102,1988
103,1943
104,1915
105,1906
106,1912
107,1956
108,2010
109,2017
110,2008
111,1983
112,1958
113,1956
114,1968
115,1982
116,1997
117,1986
118,1965
119,1951
120,1887
121,1658
122,1160
123,635
124,724
125,1750
126,3120
127,3804
128,3532
129,2901
130,2000
131,1557
132,2171
133,3013
134,3343
135,2987
136,1981
137,906
138,897
139,1970
140,3239
141,3653
142,2933
143,1869
144,1267
145,1501
146,2127
147,2563
148,2497
149,1812
150,876
151,480
152,879
153,1683
154,2429
155,2542
156,1962
157,1339
158,1252
159,1576
160,2032
161,2411
162,2462
163,2220
164,2105
165,2256
166,2230
167,1996
168,1985
169,2154
170,2228
171,2254
172,2334
173,2373
174,2186
175,1968
176,2030
177,2156
178,2147
179,2344
180,2672
181,2343
182,1551
183,1417
184,1858
185,2032
186,2137
187,2421
188,2351
189,1818
190,1543
191,1781
192,2109
193,2454
194,2695
195,2313
196,1569
197,1290
198,1514
199,1856
200,2113
201,2167
202,2022
203,1843
204,1789
205,1853
206,1963
207,2051
208,2108
209,2098
210,1917
211,1747
212,1802
213,1854
214,1743
215,1834
216,2120
217,2087
218,1854
219,1804
220,1817
221,1765
222,1943
223,2244
224,2271
225,2159
226,2099
227,1958
228,1849
229,1881
230,1854
231,1844
232,2088
233,2229
234,2201
235,2521
236,3021
237,2944
238,2462
239,2240
240,2159
241,1771
242,1494
243,1738
244,2005
245,1836
246,1662
247,1831
248,2012
249,2119
250,2494
251,2784
252,2481
253,2047
254,1973
255,1864
256,1540
257,1468
258,1726
259,1884
260,1760
261,1668
262,1842
263,2043
264,2159
265,2260
266,2321
267,2204
268,2018
269,1869
270,1750
271,1738
272,1943
273,2063
274,1860
275,1644
276,1668
277,1798
278,1993
279,2258
280,2373
281,2310
282,2199
283,2092
284,2101
285,2257
286,2440
287,2470
288,2277
289,2036
290,1908
291,1989
292,2286
293,2528
294,2533
295,2457
296,2280
297,2053
298,1999
299,2100
300,2185
301,2248
302,2176
303,1847
304,1579
305,1588
306,1663
307,1742
308,1916
309,2043
310,1957
311,1780
312,1735
313,1783
314,1801
315,1867
316,1967
317,1901
318,1841
319,1944
320,2004
321,1953
322,1996
323,2169
324,2247
325,2190
326,2188
327,2267
328,2279
329,2192
330,2145
331,2133
332,2145
333,2246
334,2298
335,2255
336,2192
337,2093
338,1980
339,1948
340,2006
341,2136
342,2245
343,2237
344,2124
345,1993
346,1873
347,1954
348,1827
349,1733
350,1912
351,1847
352,1882
353,1976
354,1943
355,2050
356,2141
357,2110
358,2128
359,2141
360,2080
361,2081
362,2127
363,2073
364,1942
365,1814
366,1681
367,1650
368,1861
369,2128
370,2210
371,2210
372,2217
373,2109
374,1944
375,1972
376,2130
377,2226
378,2331
379,2408
380,2196
381,1814
382,1718
383,1797
384,1836
385,2064
386,2394
387,2453
388,2288
389,2186
390,2178
391,2137
392,2084
393,2043
394,2033
395,2047
396,2065
397,2092
398,2055
399,1937
400,1843
401,1887
402,2031
403,2115
404,2127
405,2070
406,1943
407,1834
408,1831
409,1872
410,1880
411,1848
412,1894
413,1993
414,2012
415,2005
416,2033
417,2001
418,1879
419,1819
420,1867
421,1943
422,2034
423,2138
424,2154
425,2093
426,2094
427,2156
428,2179
429,2179
430,2279
431,2352
432,2257
433,2114
434,1937
435,1791
436,1818
437,1944
438,2100
439,2161
440,2132
441,2059
442,2009
443,2061
444,2206
445,2314
446,2261
447,2073
448,1828
449,1673
450,1729
451,1956
452,2156
453,2215
454,2134
455,2023
456,1953
457,1953
458,2035
459,2145
460,2188
461,2169
462,2100
463,1991
464,1874
465,1838
466,1929
467,2076
468,2203
469,2259
470,2209
471,2091
472,1965
473,1870
474,1916
475,2032
476,2166
477,2287
478,2289
479,2191
480,2095
481,2058
482,2071
483,2086
484,2106
485,2122
486,2109
487,2063
488,1941
489,1776
490,1652
491,1649
492,1779
493,1973
494,2121
495,2178
496,2148
497,2032
498,1910
499,1880
500,1950
501,2010
502,2022
503,2007
504,1985
505,1972
506,1963
507,1961
508,1994
509,2082
510,2216
511,2310
512,2305
513,2205
514,2122
515,2090
516,2091
517,2113
518,2135
519,2110
520,2110
521,2098
522,2041
523,2021
524,2026
525,2001
526,1967
527,1986
528,2065
529,2114
530,2134
531,2175
532,2170
533,2142
534,2098
535,2018
536,1938
537,1868
538,1834
539,1899
540,2004
541,2039
542,1954
543,1887
544,1910
545,1970
546,2099
547,2315
548,2424
549,2279
550,2064
551,1937
552,1883
553,1940
554,2103
555,2199
556,2122
557,1995
558,1968
559,2063
560,2192
561,2292
562,2355
563,2270
564,2108
565,2007
566,1980
567,2004
568,2057
569,2048
570,1980
571,1915
572,1906
573,1935
574,2023
575,2127
576,2153
577,2126
578,2055
579,1987
580,1942
581,1923
582,1947
583,2004
584,2034
585,2039
586,2047
587,2050
588,2049
589,2065
590,2087
591,2076
592,2022
593,1980
594,1933
595,1906
596,1886
597,1859
598,1833
599,1825
600,1881
601,1973
602,2071
603,2138
604,2156
605,2143
606,2108
607,2080
608,2069
609,2059
610,2046
611,2042
612,2064
613,2127
614,2227
615,2310
616,2325
617,2310
618,2293
619,2291
620,2306
621,2289
622,2252
623,2177
624,2064
625,1979
626,1920
627,1908
628,1950
629,2000
630,2031
631,2007
632,1942
633,1900
634,1877
635,1861
636,1893
637,1954
638,1985
639,1977
640,1946
641,1866
642,1804
643,1799
644,1828
645,1899
646,2003
647,2089
648,2106
649,2076
650,2016
651,2009
652,2071
653,2161
654,2207
655,2148
656,2071
657,2006
658,1952
659,1977
660,2061
661,2144
662,2190
663,2194
664,2171
665,2173
666,2172
667,2153
668,2152
669,2131
670,2086
671,2043
672,1978
673,1941
674,1944
675,1973
676,2011
677,2069
678,2110
679,2097
680,2026
681,1960
682,1922
683,1924
684,1956
685,1975
686,1951
687,1897
688,1882
689,1906
690,1952
691,2035
692,2128
693,2185
694,2166
695,2100
696,2050
697,2021
698,2003
699,1989
700,1989
701,1995
702,2027
703,2051
704,2071
705,2086
706,2085
707,2082
708,2088
709,2112
710,2133
711,2139
712,2128
713,2065
714,2020
715,1982
716,1975
717,1996
718,2041
719,2073
720,2079
721,2075
722,2069
723,2100
724,2138
725,2177
726,2181
727,2116
728,2050
729,2001
730,1985
731,2012
732,2029
733,2037
734,2009
735,1971
736,1973
737,1996
738,2036
739,2067
740,2049
741,2014
742,2003
743,2019
744,2014
745,2004
746,1991
747,1975
748,1973
749,2000
750,2023
751,2030
752,2041
753,2047
754,2034
755,2021
756,2057
757,2070
758,2077
759,2114
760,2105
761,2085
762,2064
763,2025
764,2029
765,2058
766,2110
767,2156
768,2146
769,2114
770,2089
771,2072
772,2101
773,2116
774,2101
775,2083
776,2047
777,2023
778,2024
779,2014
780,2046
781,2045
782,2027
783,2017
784,2005
785,2002
786,1997
787,1991
788,1991
789,1982
790,1948
791,1893
792,1867
793,1871
794,1895
795,1957
796,2027
797,2043
798,2020
799,2009
800,1997
801,2017
802,2081
803,2142
804,2143
805,2089
806,2031
807,1987
808,2000
809,2101
810,2196
811,2225
812,2201
813,2136
814,2071
815,2058
816,2093
817,2157
818,2122
819,2130
820,2042
821,1963
822,1971
823,1998
824,2020
825,2034
826,1995
827,1960
828,1944
829,1948
830,1973
831,2022
832,2075
833,2091
834,2075
835,2035
836,2022
837,2059
838,2087
839,2101
840,2135
841,2121
842,2093
843,2106
844,2110
845,2141
846,2163
847,2156
848,2090
849,2036
850,2020
851,2012
852,2027
853,2030
854,2003
855,1981
856,1975
857,1987
858,1992
859,2005
860,2003
861,1964
862,1939
863,1925
864,1947
865,1975
866,1974
867,2027
868,2068
869,2052
870,2034
871,2032
872,2013
873,2057
874,2084
875,2071
876,2076
877,2076
878,2036
879,2015
880,2034
881,2052
882,2060
883,2053
884,2068
885,2085
886,2089
887,2099
888,2074
889,2029
890,2019
891,2037
892,2045
893,2037
894,2065
895,2064
896,2062
897,2083
898,2066
899,2046
900,2038
901,2027
902,2056
903,2077
904,2084
905,2089
906,2072
907,2048
908,2068
909,2079
910,2076
911,2067
912,2043
913,2016
914,2002
915,2009
916,2020
917,2000
918,2005
919,2029
920,2042
921,2047
922,2047
923,2031
924,2010
925,2002
926,2015
927,2023
928,2021
929,2034
930,2030
931,2044
932,2082
933,2101
934,2112
935,2093
936,2057
937,2046
938,2063
939,2076
940,2109
941,2117
942,2073
943,2067
944,2062
945,2041
946,2056
947,2092
948,2077
949,2050
950,2030
951,1977
952,1959
953,1973
954,1973
955,1994
956,2004
957,1984
958,1972
959,1961
960,1956
961,1958
962,1983
963,1985
964,1984
965,1981
966,1979
967,1976
968,1977
969,1976
970,1958
971,1931
972,2056
973,1994
974,2031
975,2166
976,2006
977,2066
978,2099
979,2003
980,2045
981,2061
982,2062
983,2117
984,2090
985,2058
986,2058
987,2065
988,2090
989,2142
990,2185
991,2165
992,2155
993,2118
994,2045
995,2039
996,2044
997,2058
998,2087
999,2088
1000,2069
1001,2068
1002,2042
1003,2027
1004,2043
1005,2056
1006,2065
1007,2057
1008,2021
1009,1970
1010,1940
1011,1920
1012,1944
1013,1982
1014,2023
1015,2034
1016,2018
1017,2002
1018,2010
1019,2037
1020,2035
1021,2022
1022,2017
1023,2001
1024,1997
1025,2019
1026,2048
1027,2060
1028,2054
1029,2056
1030,2060
1031,2080
1032,2113
1033,2134
1034,2112
1035,2063
1036,2029
1037,2032
1038,2055
1039,2071
1040,2093
1041,2104
1042,2083
1043,2048
1044,2034
1045,2043
1046,2056
1047,2075
1048,2104
1049,2122
1050,2110
1051,2085
1052,2048
1053,2028
1054,2041
1055,2048
1056,2071
1057,2067
1058,2011
1059,2009
1060,1995
1061,2000
1062,2039
1063,2052
1064,2058
1065,2040
1066,2001
1067,2004
1068,2021
1069,2037
1070,2033
1071,2009
1072,2010
1073,2008
1074,2023
1075,2042
1076,2043
1077,2038
1078,2031
1079,2017
1080,2035
1081,2048
1082,2052
1083,2063
1084,2064
1085,2088
1086,2113
1087,2100
1088,2094
1089,2103
1090,2077
1091,2079
1092,2096
1093,2103
1094,2095
1095,2082
1096,2076
1097,2079
1098,2087
1099,2100
1100,2106
1101,2108
1102,2097
1103,2068
1104,2067
1105,2064
1106,2045
1107,2061
1108,2059
1109,2041
1110,2037
1111,2021
1112,2008
1113,2008
1114,2010
1115,2004
1116,1999
1117,2013
1118,2013
1119,2007
1120,2023
1121,2034
1122,2030
1123,2034
1124,2043
1125,2051
1126,2033
1127,2022
1128,2014
1129,1996
1130,2004
1131,2022
1132,2041
1133,2068
1134,2077
1135,2065
1136,2058
1137,2082
1138,2114
1139,2122
1140,2109
1141,2104
1142,2072
1143,2028
1144,2045
1145,2069
1146,2080
1147,2111
1148,2120
1149,2106
1150,2086
1151,2087
1152,2096
1153,2095
1154,2073
1155,2052
1156,2056
1157,2023
1158,1993
1159,2002
1160,1997
1161,2003
1162,2016
1163,1997
1164,1981
1165,1978
1166,1990
1167,2008
1168,2030
1169,2022
1170,2010
1171,1986
1172,1952
1173,1966
1174,2004
1175,2030
1176,2044
1177,2038
1178,2008
1179,1992
1180,1991
1181,2020
1182,2059
1183,2053
1184,2062
1185,2044
1186,2019
1187,2020
1188,2037
1189,2048
1190,2067
1191,2085
1192,2076
1193,2070
1194,2065
1195,2051
1196,2058
1197,2068
1198,2061
1199,2055
1200,2049
1201,2060
1202,2069
1203,2096
1204,2117
1205,2107
1206,2092
1207,2082
1208,2069
1209,2058
1210,2064
1211,2041
1212,2010
1213,2003
1214,1980
1215,1979
1216,2027
1217,2039
1218,2045
1219,2043
1220,2028
1221,2003
1222,1992
1223,2009
1224,2016
1225,2013
1226,2027
1227,2017
1228,1993
1229,1976
1230,1973
1231,1999
1232,2038
1233,2070
1234,2073
1235,2064
1236,2042
1237,2027
1238,2059
1239,2071
1240,2077
1241,2087
1242,2083
1243,2084
1244,2067
1245,2029
1246,2020
1247,2040
1248,2032
1249,2038
1250,2045
1251,2030
1252,2035
1253,2045
1254,2040
1255,2055
1256,2079
1257,2081
1258,2062
1259,2041
1260,2013
1261,2013
1262,2030
1263,2036
1264,2021
1265,2001
1266,1994
1267,1999
1268,2023
1269,2060
1270,2078
1271,2061
1272,2012
1273,2003
1274,2013
1275,2017
1276,2048
1277,2063
1278,2028
1279,2005
1280,1993
1281,1985
1282,2013
1283,2050
1284,2080
1285,2067
1286,2043
1287,2030
1288,2022
1289,2025
1290,2046
1291,2082
1292,2107
1293,2100
1294,2073
1295,2046
1296,2038
1297,2057
1298,2069
1299,2061
1300,2050
1301,2028
1302,2027
1303,2035
1304,2048
1305,2067
1306,2073
1307,2071
1308,2044
1309,2030
1310,2041
1311,2057
1312,2080
1313,2074
1314,2042
1315,2020
1316,1988
1317,1973
1318,1989
1319,2011
1320,2022
1321,2047
1322,2046
1323,2017
1324,2026
1325,2027
1326,2025
1327,2040
1328,2038
1329,2037
1330,2001
1331,1967
1332,1977
1333,2008
1334,2034
1335,2058
1336,2056
1337,2038
1338,2029
1339,2028
1340,2052
1341,2056
1342,2043
1343,2034
1344,2007
1345,1984
1346,2005
1347,2041
1348,2071
1349,2065
1350,2055
1351,2035
1352,2034
1353,2026
1354,2050
1355,2071
1356,2079
1357,2079
1358,2070
1359,2064
1360,2051
1361,2075
1362,2107
1363,2108
1364,2096
1365,2096
1366,2077
1367,2039
1368,2038
1369,2054
1370,2049
1371,2059
1372,2058
1373,2046
1374,2032
1375,2037
1376,2032
1377,2037
1378,2051
1379,2037
1380,2037
1381,2013
1382,1995
1383,2005
1384,2010
1385,2027
1386,2043
1387,2052
1388,2050
1389,2059
1390,2064
1391,2061
1392,2065
1393,2074
1394,2052
1395,2049
1396,2012
1397,2019
1398,2041
1399,2031
1400,2058
1401,2060
1402,2036
1403,2043
1404,2047
1405,2040
1406,2043
1407,2053
1408,2025
1409,1999
1410,2005
1411,2005
1412,2013
1413,2035
1414,2052
1415,2028
1416,2027
1417,2015
1418,2013
1419,2043
1420,2068
1421,2082
1422,2086
1423,2066
1424,2045
1425,2030
1426,2035
1427,2059
1428,2088
1429,2089
1430,2072
1431,2047
1432,2015
1433,2024
1434,2052
1435,2061
1436,2056
1437,2034
1438,2021
1439,2012
1440,2006
1441,2005
1442,2026
1443,2040
1444,2022
1445,2000
1446,1988
1447,2002
1448,2005
1449,2006
1450,2021
1451,2011
1452,2007
1453,2023
1454,2000
1455,2016
1456,2053
1457,2056
1458,2048
1459,2027
1460,2003
1461,1991
1462,2002
1463,2028
1464,2048
1465,2063
1466,2055
1467,2027
1468,2002
1469,2013
1470,2048
1471,2068
1472,2068
1473,2060
1474,2043
1475,2022
1476,2012
1477,2025
1478,2044
1479,2061
1480,2067
1481,2039
1482,2012
1483,2012
1484,2020
1485,2039
1486,2066
1487,2068
1488,2070
1489,2061
1490,2021
1491,2020
1492,2040
1493,2031
1494,2036
1495,2032
1496,2017
1497,2027
1498,2031
1499,2037
1500,2044
1501,2037
1502,2030
1503,2037
1504,2051
1505,2053
1506,2059
1507,2057
1508,2028
1509,2003
1510,2018
1511,2048
1512,2046
1513,2042
1514,2047
1515,2040
1516,2029
1517,2039
1518,2026
1519,2023
1520,2046
1521,2040
1522,2047
1523,2056
1524,2041
1525,2044
1526,2046
1527,2047
1528,2067
1529,2073
1530,2050
1531,2035
1532,2046
1533,2032
1534,2042
1535,2057
1536,2050
1537,2039
1538,2032
1539,2012
1540,2017
1541,2034
1542,2043
1543,2043
1544,2035
1545,2032
1546,2029
1547,2023
1548,2036
1549,2039
1550,2045
1551,2056
1552,2043
1553,2005
1554,2015
1555,2018
1556,2021
1557,2038
1558,2061
1559,2051
1560,2033
1561,2029
1562,2029
1563,2042
1564,2064
1565,2064
1566,2047
1567,2035
1568,2014
1569,2018
1570,2039
1571,2034
1572,2042
1573,2043
1574,2034
1575,2034
1576,2030
1577,2034
1578,2050
1579,2058
1580,2056
1581,2049
1582,2032
1583,2016
1584,2026
1585,2043
1586,2062
1587,2071
1588,2077
1589,2057
1590,2019
1591,2019
1592,2045
1593,2061
1594,2073
1595,2073
1596,1979
1597,2045
1598,2070
1599,1970
1600,2083
1601,2064
1602,1955
1603,2082
1604,2032
1605,1993
1606,2077
1607,2052
1608,2050
1609,2085
1610,2053
1611,2045
1612,2053
1613,2038
1614,2039
1615,2044
1616,2037
1617,2036
1618,2035
1619,2026
1620,2038
1621,2059
1622,2072
1623,2075
1624,2052
1625,2039
1626,2011
1627,2015
1628,2036
1629,2050
1630,2052
1631,2030
1632,1995
1633,2006
1634,2014
1635,2024
1636,2045
1637,2060
1638,2036
1639,2017
1640,2014
1641,2011
1642,2033
1643,2038
1644,2042
1645,2041
1646,2012
1647,2008
1648,2014
1649,2009
1650,2030
1651,2054
1652,2051
1653,2023
1654,2020
1655,2026
1656,2029
1657,2040
1658,2051
1659,2051
1660,2022
1661,1993
1662,2013
1663,2006
1664,2036
1665,2059
1666,2052
1667,2056
1668,2043
1669,2037
1670,2047
1671,2039
1672,2041
1673,2057
1674,2053
1675,2042
1676,2047
1677,2058
1678,2061
1679,2056
1680,2055
1681,2045
1682,2030
1683,2029
1684,2039
1685,2037
1686,2053
1687,2059
1688,2038
1689,2013
1690,1998
1691,2002
1692,2031
1693,2045
1694,2067
1695,2070
1696,2033
1697,2007
1698,1993
1699,2000
1700,2028
1701,2057
1702,2052
1703,2033
1704,2030
1705,2013
1706,2022
1707,2040
1708,2040
1709,2051
1710,2049
