INDEX,VOLTS_LSB
0,2042
1,2020
2,2038
3,2325
4,3026
5,3924
6,2849
7,1589
8,0
9,329
10,2249
11,2901
12,3885
13,3050
14,1784
15,0
16,317
17,2448
18,3011
19,3814
20,3203
21,1799
22,23
23,499
24,2306
25,2291
26,1927
27,2147
28,2158
29,1327
30,2053
31,3153
32,1845
33,1616
34,2166
35,1723
36,1771
37,2108
38,2053
39,2116
40,2057
41,1877
42,1934
43,1948
44,1905
45,1947
46,1924
47,1883
48,1888
49,1905
50,1916
51,1952
52,1960
53,1976
54,2026
55,2057
56,2100
57,2103
58,2054
59,2018
60,2010
61,2057
62,2144
63,2187
64,2200
65,2193
66,2155
67,2101
68,2083
69,2097
70,2079
71,2027
72,2009
73,1983
74,1963
75,1992
76,2049
77,2092
78,2107
79,2078
80,2024
81,1971
82,1922
83,1909
84,1917
85,1918
86,1912
87,1921
88,1920
89,1923
90,1935
91,1941
92,1936
93,1924
94,1887
95,1883
96,1899
97,1942
98,1993
99,2029
100,2029
101,2000
102,1963
103,1936
104,1917
105,1921
106,1936
107,1959
108,1980
109,1995
110,2011
111,2009
112,1989
113,1971
114,1962
115,1965
116,1976
117,1999
118,1997
119,1983
120,1898
121,1630
122,1110
123,587
124,749
125,1826
126,3198
127,3853
128,3522
129,2871
130,1962
131,1531
132,2182
133,3062
134,3384
135,2976
136,1926
137,853
138,888
139,2015
140,3306
141,3665
142,2895
143,1819
144,1218
145,1509
146,2159
147,2588
148,2501
149,1752
150,795
151,444
152,890
153,1726
154,2486
155,2552
156,1905
157,1294
158,1254
159,1546
160,2048
161,2474
162,2460
163,2188
164,2120
165,2246
166,2190
167,1988
168,1999
169,2182
170,2250
171,2245
172,2315
173,2352
174,2162
175,1981
176,2067
177,2142
178,2116
179,2354
180,2684
181,2318
182,1531
183,1452
184,1886
185,2010
186,2136
187,2456
188,2345
189,1793
190,1568
191,1813
192,2133
193,2516
194,2704
195,2240
196,1524
197,1295
198,1552
199,1913
200,2151
201,2167
202,2008
203,1850
204,1804
205,1869
206,1971
207,2082
208,2122
209,2088
210,1926
211,1774
212,1830
213,1856
214,1712
215,1831
216,2153
217,2109
218,1868
219,1842
220,1848
221,1793
222,1989
223,2273
224,2257
225,2148
226,2087
227,1970
228,1906
229,1931
230,1871
231,1861
232,2067
233,2194
234,2242
235,2642
236,3095
237,2947
238,2432
239,2221
240,2131
241,1756
242,1538
243,1795
244,1993
245,1798
246,1670
247,1850
248,2040
249,2195
250,2558
251,2764
252,2424
253,2041
254,1985
255,1841
256,1522
257,1501
258,1760
259,1855
260,1738
261,1688
262,1854
263,2067
264,2191
265,2263
266,2286
267,2170
268,1992
269,1854
270,1739
271,1765
272,1954
273,2011
274,1808
275,1636
276,1686
277,1829
