INDEX,VOLTS_LSB
0,2144
1,1970
2,2118
3,2285
4,2783
5,3993
6,2578
7,1370
8,405
9,501
10,2133
11,2852
12,3832
13,2875
14,1556
15,407
16,627
17,2201
18,2855
19,3844
20,2913
21,1547
22,494
23,717
24,2167
25,2354
26,1936
27,2127
28,2103
29,1440
30,2140
31,3055
32,1939
33,1706
34,2123
35,1573
36,1847
37,2027
38,1978
39,2411
40,2026
41,1847
42,2032
43,1825
44,1834
45,1968
46,1931
47,1966
48,1951
49,1876
50,1922
51,1959
52,1956
53,2011
54,2058
55,2083
56,2133
57,2137
58,2091
59,2043
60,2035
61,2075
62,2119
63,2172
64,2208
65,2232
66,2215
67,2138
68,2115
69,2123
70,2082
71,2004
72,1959
73,1993
74,2049
75,2089
76,2090
77,2107
78,2102
79,2083
80,1994
81,2032
82,1989
83,1943
84,1937
85,1928
86,1929
87,1924
88,1921
89,1955
90,1964
91,1952
92,1977
93,1971
94,1967
95,1982
96,1962
97,1960
98,1965
99,1960
100,1986
101,1996
102,1980
103,1979
104,1952
105,1883
106,1846
107,1858
108,1882
109,1934
110,1990
111,1997
112,1968
113,1934
114,1901
115,1905
116,1937
117,1960
118,2027
119,2007
120,1974
121,1876
122,1590
123,1033
124,573
125,821
126,1917
127,3259
128,3784
129,3375
130,2815
131,2019
132,1615
133,2194
134,2950
135,3207
136,2832
137,1931
138,1003
139,1050
140,2086
141,3254
142,3527
143,2796
144,1916
145,1463
146,1585
147,1991
148,2332
149,2304
150,1769
151,1036
152,682
153,984
154,1720
155,2361
156,2398
157,1917
158,1428
159,1347
160,1630
161,2008
162,2268
163,2304
164,2183
165,2141
166,2273
167,2294
168,2160
169,2113
170,2108
171,2094
172,2179
173,2332
174,2416
175,2342
176,2182
177,2164
178,2160
179,2092
180,2221
181,2450
182,2274
183,1862
184,1766
185,1948
186,1972
187,1988
188,2183
189,2167
190,1943
191,1858
192,1951
193,2071
194,2200
195,2308
196,2165
197,1813
198,1685
199,1755
200,1808
201,1878
202,1927
203,1882
204,1919
205,1991
206,1964
207,1945
208,1905
209,1866
210,1897
211,1894
212,1914
213,1977
214,1963
215,1858
216,1832
217,1893
218,1924
219,1955
220,1978
221,1985
222,1999
223,2004
224,2029
225,2060
226,2072
227,2084
228,2060
229,2020
230,1926
231,1792
232,1756
233,1934
234,2193
235,2396
236,2617
237,2917
238,3022
239,2713
240,2281
241,2126
242,2060
243,1708
244,1468
245,1705
246,1925
247,1809
248,1788
249,2056
250,2198
251,2256
252,2477
253,2551
254,2268
255,2073
256,2101
257,1849
258,1359
259,1262
260,1658
261,1974
262,1980
263,1954
264,2027
265,2056
266,2018
267,2082
268,2247
269,2267
270,2065
271,1863
272,1734
273,1765
274,2018
275,2144
276,1933
277,1704
278,1708
279,1846
280,1993
281,2155
282,2213
283,2089
284,1966
285,2013
286,2107
287,2198
288,2275
289,2285
290,2194
291,2037
292,1967
293,2040
294,2162
295,2255
296,2330
297,2362
298,2259
299,2080
300,2016
301,2047
302,2084
303,2162
304,2198
305,2039
306,1808
307,1688
308,1680
309,1754
310,1934
311,2060
312,2015
313,1912
314,1832
315,1793
316,1766
317,1821
318,1891
319,1862
320,1850
321,1904
322,1951
323,2008
324,2136
325,2248
326,2243
327,2111
328,2023
329,2060
330,2141
331,2212
332,2254
333,2259
334,2181
335,2082
336,2072
337,2127
338,2209
339,2244
340,2194
341,2055
342,1923
343,1945
344,2087
345,2169
346,2173
347,2131
348,2040
349,1960
350,1897
351,1863
352,1898
353,1899
354,1805
355,1768
356,1888
357,2112
358,2308
359,2333
360,2246
361,2134
362,1987
363,1935
364,2035
365,2104
366,2096
367,2025
368,1879
369,1649
370,1573
371,1877
372,2231
373,2241
374,2105
375,2127
376,1989
377,1728
378,1825
379,2140
380,2251
381,2227
382,2241
383,2093
384,1834
385,1872
386,2061
387,2039
388,2037
389,2210
390,2296
391,2207
392,2174
393,2290
394,2357
395,2340
396,2251
397,2139
398,2030
399,1974
400,2005
401,2062
402,2064
403,2031
404,1997
405,1979
406,2011
407,2071
408,2108
409,2071
410,1947
411,1822
412,1771
413,1777
414,1777
415,1887
416,1957
417,2032
418,1950
419,1924
420,1924
421,1944
422,2074
423,2126
424,2056
425,1965
426,1860
427,1808
428,1912
429,2153
430,2320
431,2351
432,2300
433,2169
434,2067
435,2112
436,2265
437,2359
438,2293
439,2077
440,1885
441,1820
442,1886
443,2012
444,2108
445,2106
446,2087
447,2074
448,2050
449,2010
450,2016
