INDEX,VOLTS_LSB
0,1991
1,2022
2,2023
3,2128
4,2765
5,4042
6,2377
7,1094
8,375
9,390
10,2118
11,2776
12,3797
13,2779
14,1195
15,314
16,696
17,2131
18,2876
19,3944
20,2844
21,1496
22,434
23,645
24,2246
25,2429
26,2083
27,2328
28,2365
29,1595
30,2235
31,3153
32,2009
33,1830
34,2312
35,1900
36,1916
37,2221
38,2211
39,2261
40,2166
41,2006
42,2063
43,2042
44,2012
45,2059
46,2049
47,2025
48,2003
49,1955
50,1962
51,1935
52,1960
53,2037
54,2094
55,2147
56,2181
57,2145
58,2063
59,2001
60,1981
61,2054
62,2154
63,2250
64,2255
65,2221
66,2203
67,2139
68,2110
69,2122
70,2114
71,2103
72,2077
73,2043
74,2008
75,2001
76,2044
77,2103
78,2142
79,2104
80,2062
81,2021
82,1939
83,1915
84,1922
85,1905
86,1912
87,1917
88,1917
89,1925
90,1923
91,1929
92,1930
93,1923
94,1925
95,1916
96,1912
97,1931
98,1942
99,2002
100,2049
101,2068
102,2027
103,1958
104,1916
105,1891
106,1899
107,1944
108,1998
109,2037
110,2061
111,2054
112,2034
113,1996
114,1984
115,2008
116,2043
117,2069
118,2075
119,2035
120,1976
121,1911
122,1811
123,1549
124,1011
125,608
126,1015
127,2239
128,3463
129,3753
130,3302
131,2670
132,1790
133,1606
134,2344
135,3072
136,3225
137,2730
138,1668
139,806
140,1092
141,2225
142,3340
143,3453
144,2663
145,1767
146,1321
147,1555
148,2019
149,2363
150,2284
151,1631
152,839
153,603
154,1091
155,1867
156,2425
157,2334
158,1742
159,1284
160,1326
161,1612
162,2070
163,2383
164,2333
165,2138
166,2123
167,2226
168,2173
169,2051
170,2042
171,2075
172,2108
173,2192
174,2305
175,2318
176,2159
177,2045
178,2082
179,2092
180,2084
181,2290
182,2490
183,2215
184,1744
185,1719
186,1895
187,1896
188,2022
189,2266
190,2196
191,1929
192,1809
193,1893
194,2044
195,2294
196,2426
197,2175
198,1744
199,1570
200,1654
201,1809
202,1961
203,2013
204,1964
205,1946
206,1962
207,1978
208,2000
209,2008
210,1970
211,1928
212,1882
213,1865
214,1887
215,1866
216,1811
217,1856
218,1993
219,2047
220,1956
221,1945
222,1894
223,1809
224,1885
225,2048
226,2151
227,2189
228,2134
229,2043
230,1957
231,1892
232,1833
233,1768
234,1812
235,1986
236,2153
237,2283
238,2471
239,2791
240,2900
241,2553
242,2156
243,2037
244,1881
245,1559
246,1531
247,1860
248,1902
249,1632
