INDEX,VOLTS_LSB
0,2023
1,2073
2,2074
3,2216
4,2858
5,4045
6,2520
7,1242
8,363
9,412
10,2104
11,2842
12,3866
13,2821
14,1358
15,288
16,656
17,2253
18,2756
19,3979
20,2901
21,1401
22,477
23,751
24,2237
25,2422
26,2017
27,2022
28,2196
29,1480
30,2112
31,3140
32,1926
33,1675
34,2189
35,1753
36,1745
37,2078
38,2060
39,2157
40,2123
41,1922
42,1937
43,1960
44,1921
45,1951
46,1969
47,1934
48,1897
49,1887
50,1905
51,1951
52,1994
53,2047
54,2096
55,2120
56,2125
57,2133
58,2108
59,2072
60,2106
61,2169
62,2213
63,2250
64,2256
65,2250
66,2219
67,2191
68,2181
69,2160
70,2151
71,2091
72,2041
73,2068
74,2069
75,2104
76,2147
77,2134
78,2150
79,2130
80,2086
81,2074
82,2015
83,1963
84,1937
85,1926
86,1946
87,1968
88,1999
89,2020
90,2001
91,1961
92,1940
93,1930
94,1918
95,1919
96,1934
97,1949
98,1974
99,1985
100,2010
101,2007
102,1974
103,1950
104,1926
105,1896
106,1910
107,2013
108,1906
109,2026
110,2038
111,1929
112,1948
113,1936
114,1918
115,1974
116,2004
117,2012
118,1996
119,1899
120,1770
121,1476
122,935
123,528
124,895
125,2087
126,3381
127,3769
128,3337
129,2705
130,1859
131,1618
132,2320
133,3063
134,3244
135,2798
136,1779
137,901
138,1100
139,2245
140,3345
141,3469
142,2707
143,1873
144,1479
145,1681
146,2186
147,2512
148,2321
149,1691
150,906
151,669
152,1108
153,1844
154,2357
155,2304
156,1801
157,1355
158,1407
159,1767
160,2127
161,2357
162,2314
163,2071
164,2043
165,2221
166,2218
167,2139
168,2156
169,2151
170,2121
171,2164
172,2254
173,2272
174,2140
175,2009
176,2046
177,2079
178,2065
179,2230
180,2371
181,2082
182,1694
183,1742
184,1930
185,1982
186,2067
187,2203
188,2144
189,1901
190,1799
191,1898
192,2021
193,2149
194,2225
195,2053
196,1765
197,1677
198,1721
199,1816
200,1929
201,1918
202,1858
203,1920
204,1999
205,2009
206,2000
207,1971
208,1944
209,1920
210,1915
211,1866
212,1841
213,1821
214,1768
215,1841
216,1981
217,2009
218,1936
219,1923
220,1938
221,1913
222,1971
223,2113
224,2182
225,2172
226,2128
227,1993
228,1795
229,1649
230,1674
231,1920
232,2216
233,2414
234,2618
235,2934
236,2937
237,2496
238,2177
239,2166
240,2026
241,1667
242,1571
243,1807
244,1936
245,1762
246,1831
247,2129
248,2211
249,2284
250,2558
251,2578
252,2251
253,2103
254,2092
255,1704
256,1263
257,1375
258,1762
259,1985
260,1931
261,1933
262,2073
263,2121
264,2078
265,2114
266,2183
267,2095
268,1915
269,1803
270,1779
271,1875
272,2009
273,1944
274,1681
275,1559
276,1705
277,1908
278,2081
279,2182
280,2144
281,2029
282,1982
283,2065
284,2168
285,2267
286,2356
287,2335
288,2183
289,2051
290,2022
291,2132
292,2277
293,2357
294,2423
295,2423
296,2234
297,2076
298,2120
299,2142
300,2137
301,2211
302,2137
303,1862
304,1716
305,1701
306,1722
307,1846
308,1982
309,1991
310,1888
311,1788
312,1765
313,1766
314,1817
315,1905
