INDEX,VOLTS_LSB
0,2056
1,2018
2,2032
3,2141
4,2819
5,4082
6,2373
7,1080
8,356
9,491
10,2029
11,2842
12,3876
13,2770
14,1310
15,355
16,736
17,2185
18,2880
19,3872
20,2794
21,1454
22,437
23,844
24,2380
25,2272
26,2007
27,2162
28,2177
29,1599
30,2251
31,3175
32,2031
33,1771
34,2250
35,1813
36,1762
37,2071
38,2101
39,2195
40,2158
41,1960
42,1937
43,1934
44,1904
45,1950
46,1964
47,1926
48,1921
49,1928
50,1930
51,1955
52,1994
53,2029
54,2079
55,2099
56,2125
57,2133
58,2093
59,2069
60,2078
61,2123
62,2203
63,2256
64,2268
65,2285
66,2272
67,2256
68,2250
69,2247
70,2239
71,2152
72,2083
73,2066
74,2075
75,2117
76,2158
77,2173
78,2155
79,2109
80,2059
81,2017
82,2001
83,1994
84,2000
85,1991
86,1932
87,1918
88,1926
89,1918
90,1906
91,1949
92,1939
93,1916
94,1882
95,1891
96,1894
97,1895
98,1931
99,1972
100,1985
101,1971
102,1974
103,1977
104,1955
105,1958
106,1963
107,1969
108,1964
109,1979
110,2021
111,2040
112,2040
113,2014
114,2009
115,2008
116,1994
117,1985
118,2001
119,1995
120,2000
121,1962
122,1869
123,1590
124,1025
125,568
126,872
127,2057
128,3356
129,3787
130,3389
131,2749
132,1851
133,1533
134,2210
135,2974
136,3196
137,2759
138,1757
139,855
140,1003
141,2115
142,3295
143,3541
144,2819
145,1899
146,1370
147,1536
148,2010
149,2372
150,2388
151,1804
152,973
153,623
154,978
155,1718
156,2363
157,2389
158,1857
159,1407
160,1338
161,1608
162,2030
163,2332
164,2341
165,2166
166,2152
167,2274
168,2233
169,2080
170,2027
171,2051
172,2060
173,2147
174,2311
175,2369
176,2221
177,2061
178,2053
179,2080
180,2093
181,2278
182,2502
183,2288
184,1810
185,1697
186,1878
187,1912
188,2007
189,2267
190,2219
191,1901
192,1790
193,1897
194,2026
195,2273
196,2453
197,2218
198,1763
199,1547
200,1598
201,1732
202,1940
203,2054
204,2031
205,2011
206,1944
207,1897
208,1926
209,1930
210,1944
211,1931
212,1940
213,1910
214,1850
215,1842
216,1761
217,1774
218,1937
219,2008
220,1996
221,1981
222,1905
223,1825
224,1866
225,2036
226,2181
227,2232
228,2198
229,2099
230,1989
231,1927
232,1878
233,1801
234,1802
235,1928
236,2102
