INDEX,VOLTS_LSB
0,2112
1,2060
2,1973
3,2403
4,3055
5,3931
6,2891
7,1604
8,0
9,218
10,2299
11,3016
12,3771
13,3117
14,1900
15,0
16,230
17,2424
18,3073
19,3815
20,3281
21,1937
22,0
23,378
24,2449
25,2315
26,1836
27,2275
28,2155
29,1240
30,2176
31,3151
32,1824
33,1685
34,2156
35,1707
36,1787
37,2095
38,2072
39,2163
40,2080
41,1891
42,1925
43,1941
44,1889
45,1941
46,1951
47,1903
48,1905
49,1899
50,1902
51,1938
52,1962
53,1993
54,2047
55,2073
56,2080
57,2089
58,2052
59,2020
60,2030
61,2070
62,2127
63,2171
64,2177
65,2176
66,2162
67,2132
68,2109
69,2084
70,2045
71,2001
72,1985
73,1987
74,1999
75,2012
76,2037
77,2069
78,2061
79,2042
80,2037
81,2004
82,1963
83,1918
84,1894
85,1877
86,1890
87,1909
88,1934
89,1955
90,1940
91,1918
92,1914
93,1898
94,1901
95,1917
96,1926
97,1943
98,1963
99,1978
100,1999
101,1982
102,1972
103,1968
104,1918
105,1892
106,1900
107,1925
108,1974
109,2016
110,2041
111,2015
112,1962
113,1942
114,1934
115,1952
116,1990
117,2017
118,1998
119,1961
120,1875
121,1638
122,1152
123,623
124,727
125,1747
126,3101
127,3781
128,3510
129,2892
130,2010
131,1551
132,2155
133,2987
134,3327
135,2979
136,1970
137,903
138,868
139,1935
140,3239
141,3669
142,2928
143,1856
144,1223
145,1478
146,2139
147,2585
148,2524
149,1823
150,849
151,434
152,852
153,1674
154,2442
155,2567
156,1966
157,1325
158,1215
159,1543
160,2030
161,2431
162,2481
163,2206
164,2077
165,2219
166,2227
167,2021
168,1992
169,2149
170,2222
171,2212
172,2288
173,2349
174,2182
175,1998
176,2055
177,2149
178,2120
179,2299
180,2629
181,2379
182,1619
183,1420
184,1843
185,2020
186,2067
187,2381
188,2359
189,1843
190,1569
191,1783
192,2085
193,2422
194,2657
195,2314
196,1606
197,1302
198,1506
199,1837
200,2083
201,2148
202,2027
203,1864
204,1814
205,1874
206,1952
207,2018
208,2070
209,2069
210,1940
211,1782
212,1825
213,1869
214,1719
215,1783
216,2085
217,2109
218,1890
219,1846
220,1824
221,1732
222,1899
223,2202
224,2261
225,2177
226,2119
227,1961
228,1848
229,1868
230,1834
231,1852
232,2087
233,2239
234,2219
235,2488
236,2971
237,2962
238,2498
239,2255
240,2200
241,1840
242,1497
243,1694
244,1960
245,1829
246,1692
247,1875
248,2033
249,2126
250,2443
251,2718
252,2496
253,2082
254,2004
255,1937
256,1579
257,1442
258,1679
259,1856
