INDEX,VOLTS_LSB
0,2031
1,2064
2,2038
3,2294
4,3062
5,3991
6,2852
7,1584
8,0
9,176
10,2259
11,3001
12,3877
13,3152
14,1741
15,0
16,394
17,2448
18,2924
19,3943
20,3209
21,1746
22,31
23,474
24,2253
25,2290
26,1999
27,2121
28,2221
29,1418
30,1927
31,3155
32,1867
33,1576
34,2219
35,1751
36,1742
37,2084
38,2025
39,2095
40,2073
41,1895
42,1937
43,1939
44,1874
45,1914
46,1918
47,1895
48,1911
49,1909
50,1926
51,1926
52,1929
53,1962
54,2022
55,2081
56,2122
57,2115
58,2045
59,1991
60,1989
61,2066
62,2156
63,2197
64,2200
65,2187
66,2129
67,2076
68,2081
69,2092
70,2075
71,2030
72,1990
73,1966
74,1956
75,1993
76,2053
77,2088
78,2092
79,2064
80,2012
81,1967
82,1936
83,1918
84,1912
85,1920
86,1914
87,1889
88,1902
89,1914
90,1946
91,1941
92,1920
93,1928
94,1884
95,1855
96,1883
97,1948
98,1994
99,2036
100,2042
101,1997
102,1953
103,1923
104,1889
105,1903
106,1925
107,1957
108,1987
109,2000
110,2004
111,1991
112,1979
113,1956
114,1963
115,1991
116,1990
117,1995
118,1992
119,1954
120,1880
121,1665
122,1144
123,604
124,730
125,1761
126,3131
127,3830
128,3542
129,2898
130,1972
131,1516
132,2137
133,2998
134,3349
135,3002
136,1967
137,865
138,853
139,1969
140,3229
141,3656
142,2952
143,1871
144,1235
145,1475
146,2073
147,2530
148,2498
149,1809
150,887
151,480
152,866
153,1675
154,2418
155,2526
156,1939
157,1339
158,1235
159,1539
160,2019
161,2416
162,2460
163,2215
164,2104
165,2231
166,2196
167,1981
168,1971
169,2146
170,2248
171,2272
172,2314
173,2331
174,2147
175,1940
176,2036
177,2157
178,2146
179,2373
180,2675
181,2354
182,1563
183,1406
184,1846
185,2024
186,2124
187,2414
188,2348
189,1823
190,1543
191,1774
192,2115
193,2458
194,2675
195,2298
196,1561
197,1286
198,1530
199,1879
200,2143
201,2167
202,2003
203,1831
204,1783
205,1869
206,1998
207,2089
208,2124
209,2090
210,1923
211,1750
212,1802
213,1867
214,1750
215,1842
216,2139
217,2123
218,1887
219,1827
220,1823
221,1779
222,1952
223,2252
224,2281
225,2162
226,2095
227,1966
228,1876
229,1902
230,1837
231,1834
232,2073
233,2227
234,2227
235,2547
236,3036
237,2960
238,2454
239,2228
240,2140
241,1784
242,1526
243,1756
244,1987
245,1835
246,1677
247,1841
248,2026
249,2140
250,2479
251,2765
252,2490
253,2049
254,1982
255,1894
256,1557
257,1483
258,1740
259,1886
260,1781
261,1687
262,1838
263,2063
264,2184
265,2264
266,2313
267,2186
268,1990
269,1884
270,1780
271,1770
272,1967
273,2079
274,1863
275,1659
276,1698
277,1830
278,2027
279,2279
280,2399
281,2329
282,2205
283,2127
284,2129
285,2264
286,2458
287,2481
288,2299
289,2064
290,1918
291,2013
292,2311
293,2526
294,2536
295,2444
296,2272
297,2045
298,2016
299,2129
300,2212
301,2266
302,2169
303,1846
304,1565
305,1593
306,1706
307,1756
308,1920
309,2057
310,1951
311,1774
312,1758
313,1790
314,1786
315,1872
316,1953
317,1888
318,1842
319,1934
320,1992
321,1938
322,1979
323,2167
324,2247
325,2173
326,2188
327,2283
328,2277
329,2200
330,2138
331,2090
332,2121
333,2229
334,2300
335,2285
336,2204
337,2082
338,1970
339,1927
340,1995
341,2150
342,2277
343,2258
344,2117
345,1985
346,1918
347,1878
348,1809
349,1758
350,1807
351,1890
352,1912
353,1919
354,1977
355,2073
356,2123
357,2117
358,2125
359,2119
360,2069
361,2080
362,2127
363,2080
364,1959
365,1834
366,1685
367,1624
368,1832
369,2131
370,2230
371,2230
372,2235
373,2106
374,1915
375,1964
376,2132
377,2231
378,2356
379,2433
380,2178
381,1808
382,1730
383,1806
384,1839
385,2047
386,2376
387,2442
388,2266
389,2160
390,2162
391,2131
392,2080
393,2033
394,2020
395,2031
396,2046
397,2067
398,2066
399,1953
400,1846
401,1902
402,1999
403,2066
404,2097
405,2049
406,1948
407,1857
408,1849
409,1884
410,1856
411,1838
412,1900
413,1985
414,2003
415,2010
416,2026
417,1986
418,1881
419,1826
420,1879
421,1947
422,2030
423,2146
424,2149
425,2085
426,2098
427,2169
428,2194
429,2218
430,2300
431,2328
432,2264
433,2116
434,1942
435,1841
436,1852
437,1958
438,2082
439,2153
440,2116
441,2058
442,2028
443,2069
444,2231
445,2315
446,2254
447,2077
448,1840
449,1695
450,1743
451,1962
452,2166
453,2199
454,2138
455,2024
456,1948
457,1960
458,2038
459,2135
460,2180
461,2161
462,2105
463,2004
464,1903
465,1881
466,1935
467,2061
468,2194
469,2246
470,2216
471,2120
472,1985
473,1879
474,1885
475,2003
476,2169
477,2288
478,2308
479,2223
480,2099
481,2051
482,2067
483,2084
484,2113
485,2120
486,2137
487,2079
488,1926
489,1774
490,1661
491,1652
492,1800
493,1985
494,2116
495,2167
496,2130
497,2010
498,1900
499,1892
500,1986
501,2044
502,2023
503,1989
504,1985
505,1981
506,1981
507,2004
508,2018
509,2081
510,2212
511,2302
512,2286
513,2214
514,2147
515,2105
516,2091
517,2112
518,2138
519,2127
520,2130
521,2120
522,2066
523,2027
524,2038
525,1999
526,1937
527,2000
528,2085
529,2120
530,2149
531,2159
532,2149
533,2128
534,2080
535,2029
536,1963
537,1867
538,1813
539,1867
540,1974
541,2017
542,1958
543,1906
544,1903
545,1957
546,2038
547,2354
548,2392
549,2241
550,2143
551,1864
552,1845
553,1973
554,2043
555,2191
556,2157
557,2003
558,1992
559,2078
560,2188
561,2292
562,2337
563,2270
564,2131
565,2013
566,1977
567,2002
568,2023
569,2026
570,1990
571,1936
572,1919
573,1953
574,2011
575,2090
576,2134
577,2123
578,2079
579,1987
580,1921
581,1906
582,1935
583,1984
584,2016
585,2033
586,2063
587,2060
588,2053
589,2068
590,2076
591,2056
592,2024
593,1975
594,1931
595,1911
596,1876
597,1833
598,1812
599,1831
600,1891
601,1979
602,2076
603,2118
604,2107
605,2116
606,2120
607,2094
608,2073
609,2064
610,2030
611,2011
612,2041
613,2122
614,2233
615,2308
616,2310
617,2299
618,2269
619,2265
620,2280
621,2282
622,2250
623,2182
624,2085
625,1984
626,1918
627,1923
628,1971
629,2026
630,2062
631,2007
632,1920
633,1879
634,1873
635,1886
636,1928
637,1979
638,1993
639,1974
640,1917
641,1864
642,1844
643,1835
644,1849
645,1923
646,1999
647,2064
648,2105
649,2083
650,2039
651,2022
652,2091
653,2177
654,2203
655,2160
656,2078
657,1998
658,1961
659,1995
660,2071
661,2144
662,2186
663,2199
664,2194
665,2202
666,2185
667,2154
668,2122
669,2107
670,2086
671,2055
