INDEX,VOLTS_LSB
0,2051
1,2018
2,2040
3,2159
4,2809
5,4023
6,2528
7,1275
8,340
9,565
10,1937
11,2803
12,3849
13,2790
14,1477
15,360
16,614
17,2169
18,2815
19,3896
20,2868
21,1408
22,391
23,724
24,2226
25,2416
26,1969
27,2114
28,2213
29,1510
30,2116
31,3110
32,1966
33,1739
34,2264
35,1828
36,1775
37,2040
38,1993
39,2101
40,2092
41,1951
42,1986
43,1974
44,1900
45,1927
46,1779
47,2032
48,1933
49,1836
50,2182
51,1889
52,1870
53,2111
54,1916
55,1991
56,2136
57,2069
58,2080
59,2050
60,1982
61,2016
62,2121
63,2177
64,2191
65,2213
66,2198
67,2170
68,2195
69,2192
70,2173
71,2155
72,2098
73,2065
74,2048
75,2030
76,2080
77,2145
78,2157
79,2120
80,2079
81,2059
82,2022
83,1986
84,1965
85,1943
86,1965
87,2001
88,2007
89,1993
90,1958
91,1902
92,1871
93,1856
94,1854
95,1896
96,1905
97,1905
98,1938
99,1958
100,1953
101,1954
102,1951
103,1935
104,1927
105,1914
106,1901
107,1906
108,1910
109,1936
110,1961
111,1954
112,1957
113,1918
114,1856
115,1850
116,1882
117,1913
118,1946
119,1943
120,1907
121,1868
122,1791
123,1501
124,971
125,588
126,961
127,2166
128,3403
129,3727
130,3285
131,2656
132,1841
133,1666
134,2388
135,3116
136,3291
137,2822
138,1780
139,950
140,1159
141,2312
142,3471
143,3584
144,2803
145,1904
146,1390
147,1585
148,2093
149,2378
150,2310
151,1737
152,937
153,630
154,1030
155,1756
156,2351
157,2340
158,1823
159,1421
160,1379
161,1628
162,2052
163,2342
164,2314
165,2185
166,2191
167,2293
168,2253
169,2066
170,2023
171,2082
172,2125
173,2227
174,2361
175,2390
176,2243
177,2114
178,2116
179,2132
180,2161
181,2348
182,2517
183,2242
184,1708
185,1618
186,1836
187,1900
188,2011
189,2210
190,2146
191,1827
192,1695
193,1822
194,1975
195,2219
196,2379
197,2108
198,1703
199,1536
200,1592
201,1758
202,1898
203,1930
204,1940
205,1922
206,1933
207,1962
208,1977
209,1957
210,1951
211,1957
212,1931
213,1917
214,1952
215,1917
216,1858
217,1904
218,2032
219,2112
220,2046
221,2005
222,1979
223,1876
224,1921
225,2086
226,2199
227,2224
228,2183
229,2087
230,2007
231,1981
232,1909
233,1790
234,1835
235,1999
236,2177
237,2318
238,2466
239,2768
240,2947
241,2617
242,2151
243,2040
244,1951
245,1602
246,1538
247,1873
248,1967
249,1804
250,1758
251,1915
252,2168
253,2269
254,2558
255,2613
256,2193
257,1935
258,1979
259,1775
260,1467
261,1547
262,1833
263,1900
264,1784
265,1848
266,2060
267,2200
268,2200
269,2192
270,2143
271,2028
272,1865
273,1816
274,1843
275,1978
276,2108
277,1961
278,1674
279,1603
280,1717
281,1922
282,2214
283,2384
284,2272
285,2118
286,2049
287,2109
288,2240
289,2393
290,2453
291,2332
292,2126
293,1985
294,1976
295,2116
296,2237
297,2337
298,2434
299,2365
300,2235
301,2217
302,2218
303,2156
304,2105
305,2059
306,1909
307,1777
308,1676
309,1717
310,1782
311,1783
312,1847
313,1897
314,1843
315,1848
316,1880
317,1786
318,1756
319,1825
320,1841
321,1834
322,1913
323,1984
324,2011
325,2077
326,2169
327,2177
328,2139
329,2123
330,2148
331,2190
332,2203
333,2250
334,2269
335,2191
336,2148
337,2166
338,2239
339,2275
340,2239
341,2168
342,2033
343,1934
344,1940
345,1973
346,2044
347,2155
348,2212
349,2192
350,2102
351,1955
352,1862
353,1812
354,1753
355,1794
356,1888
357,1901
358,1919
359,2005
360,2101
361,2161
362,2172
363,2161
364,2081
365,2005
366,2036
367,2100
368,2078
369,1972
370,1846
371,1734
372,1661
373,1834
374,2149
375,2218
376,2070
377,2049
378,2072
379,1907
380,1875
381,2114
382,2237
383,2247
384,2337
385,2334
386,2031
387,1843
388,1923
389,1923
390,1920
391,2188
392,2434
393,2378
394,2167
395,2140
396,2206
397,2235
398,2244
399,2170
400,2076
401,1998
402,1942
403,1963
404,1980
405,1970
406,2008
407,2040
408,2055
409,2068
410,2058
411,2013
412,1929
413,1819
414,1797
415,1850
416,1874
417,1881
418,1915
419,1945
420,1929
421,1925
422,1996
423,2086
424,2105
425,2065
426,1949
427,1835
428,1839
429,1927
430,2098
431,2228
432,2229
433,2173
434,2118
435,2100
436,2133
437,2280
438,2373
439,2247
440,2019
441,1834
442,1752
443,1815
444,1957
445,2071
446,2087
447,2025
448,1978
449,2022
450,2081
451,2128
452,2191
453,2166
454,1999
455,1843
456,1799
457,1864
458,1956
459,2105
460,2239
461,2233
462,2143
463,2064
464,1983
465,1994
466,2065
467,2129
468,2127
469,2022
470,1933
471,1929
472,1940
473,2007
474,2072
475,2085
476,2056
477,2091
478,2078
479,2003
480,1962
481,1929
482,1962
483,2053
484,2149
485,2246
486,2251
487,2156
488,2135
489,2176
490,2173
491,2166
492,2125
493,2075
494,2033
495,1980
496,1946
497,1847
498,1742
499,1810
500,1917
501,1996
502,2072
503,2089
504,2019
505,1966
506,1960
507,1970
508,1953
509,1915
510,1879
511,1821
512,1860
513,1960
514,2013
515,2032
516,2047
517,2090
518,2153
519,2200
520,2184
521,2053
522,2024
523,2124
524,2121
525,2093
526,2056
527,2013
528,2010
529,2041
530,2098
531,2128
532,2087
533,2019
534,1965
535,1954
536,2005
537,2082
538,2180
539,2176
540,2142
541,2132
542,2113
543,2085
544,2010
545,1921
546,1893
547,1904
548,1930
549,1955
550,1953
551,1913
552,1923
553,1997
554,2099
555,2201
556,2288
557,2279
558,2161
559,2053
560,1969
561,1930
562,1959
563,2001
564,2068
565,2094
566,2022
567,2006
568,2062
569,2148
570,2247
571,2307
572,2328
573,2228
574,2015
575,1860
576,1851
577,1924
578,2020
579,2047
580,1986
581,1912
582,1899
583,1950
584,2059
585,2107
586,2082
587,2041
588,1967
589,1884
590,1874
591,1884
592,1908
593,1974
594,2016
595,2052
596,2090
597,2073
598,2051
599,2006
600,2017
601,2029
602,1977
603,1959
604,1900
605,1857
606,1861
607,1857
608,1914
609,1986
610,1978
611,2005
612,2100
613,2133
614,2151
615,2163
616,2154
617,2120
618,2079
619,2079
620,2094
621,2092
622,2124
623,2169
624,2200
625,2260
626,2299
627,2296
628,2295
629,2266
630,2212
631,2142
632,2125
633,2117
634,2112
635,2113
636,2082
637,2014
638,1952
639,1938
640,1955
641,1972
642,2010
643,1979
644,1965
645,1959
646,1955
647,1940
648,1966
649,1998
650,2036
651,2013
652,1933
653,1869
654,1853
655,1870
656,1920
657,1970
658,2014
659,2083
660,2084
661,2058
662,2041
663,2064
664,2115
665,2118
666,2093
667,2065
668,2047
669,1997
670,1984
671,1942
672,2184
673,2343
674,2115
675,2302
676,2259
677,1926
678,2211
679,2134
680,2007
681,2178
682,2105
683,2026
684,1999
685,1918
686,1972
687,2093
688,2177
689,2212
690,2155
691,2068
692,2035
693,1996
694,1951
695,1954
696,1972
697,1957
698,1909
699,1878
700,1903
701,2003
702,2149
703,2217
704,2211
705,2172
706,2118
707,2132
708,2134
709,2070
710,2046
711,1993
712,1954
713,2024
714,2056
715,2132
716,2147
717,2101
718,2123
719,2125
720,2110
721,2132
722,2160
723,2163
724,2112
725,2062
726,2025
727,1983
728,1963
729,1976
730,2009
731,2043
732,2072
733,2062
734,2037
735,2074
736,2085
737,2105
738,2113
739,2077
740,2029
741,2032
742,2038
743,2065
744,2091
745,2052
746,2046
747,2018
748,1939
749,1964
750,2012
751,1972
752,1979
753,1990
754,1976
755,1985
756,1996
757,1964
758,1945
759,1946
760,1934
761,1959
762,2010
763,2007
764,1997
765,1971
766,1950
767,2008
768,2069
769,2086
770,2137
771,2158
772,2108
773,2087
774,2065
775,2049
776,2098
777,2145
778,2170
779,2221
780,2218
781,2175
782,2184
783,2185
784,2154
785,2169
786,2180
787,2140
788,2106
789,2056
790,2025
791,2059
792,2085
793,2077
794,2073
795,2049
796,2023
797,2022
798,2038
799,2029
800,2033
801,2019
802,1972
