INDEX,VOLTS_LSB
0,2156
1,1995
2,1982
3,2282
4,2822
5,3974
6,2543
7,1225
8,265
9,488
10,2051
11,2805
12,3872
13,2814
14,1380
15,314
16,629
17,2123
18,2824
19,3888
20,2876
21,1468
22,427
23,818
24,2231
25,2352
26,2005
27,2190
28,2283
29,1548
30,2149
31,3194
32,2005
33,1737
34,2286
35,1829
36,1764
37,2083
38,2082
39,2155
40,2140
41,1960
42,1953
43,1959
44,1904
45,1918
46,1929
47,1907
48,1902
49,1959
50,1974
51,1976
52,1965
53,1965
54,1988
55,2038
56,2084
57,2085
58,2047
59,2007
60,2002
61,2041
62,2122
63,2191
64,2255
65,2291
66,2202
67,2192
68,2182
69,2088
70,2104
71,2072
72,1996
73,2003
74,2005
75,2022
76,2062
77,2085
78,2082
79,2046
80,2035
81,2031
82,1969
83,1929
84,1928
85,1923
86,1952
87,1974
88,1957
89,1948
90,1939
91,1919
92,1895
93,1887
94,1896
95,1918
96,1913
97,1937
98,1964
99,1963
100,2001
101,2024
102,2021
103,2026
104,2021
105,2003
106,1974
107,1939
108,1929
109,1972
110,2000
111,2030
112,2030
113,1974
114,1938
115,1919
116,1935
117,1989
118,2019
119,2021
120,2014
121,1888
122,1588
123,1085
124,586
125,828
126,2009
127,3318
128,3800
129,3389
130,2767
131,1935
132,1569
133,2182
134,2984
135,3244
136,2838
137,1892
138,961
139,995
140,2067
141,3312
142,3563
143,2836
144,1993
145,1440
146,1512
147,1928
148,2249
149,2279
150,1766
151,993
152,635
153,918
154,1657
155,2348
156,2387
157,1872
158,1426
159,1386
160,1617
161,1993
162,2290
163,2275
164,2131
165,2154
166,2302
167,2306
168,2134
169,2059
170,2101
171,2133
172,2201
173,2322
174,2373
175,2299
176,2140
177,2095
178,2105
179,2068
180,2219
181,2432
182,2261
183,1797
184,1691
185,1904
186,1997
187,2013
188,2073
189,2350
190,1892
191,1711
192,2153
193,1913
194,2186
195,2491
196,2054
197,1750
198,1664
199,1663
200,1854
201,1970
202,1971
203,2000
204,1982
205,1978
206,2006
207,1994
208,1981
209,1982
210,1983
211,1981
212,1956
213,1951
214,1928
215,1825
216,1784
217,1876
218,1953
219,1961
220,1973
221,1985
222,1951
223,1932
224,1966
225,2000
226,2019
227,2011
228,1983
229,1949
230,1812
231,1639
232,1634
233,1829
234,2078
235,2287
236,2523
237,2806
238,2860
239,2529
240,2131
241,2030
242,1976
243,1651
244,1499
245,1732
246,1892
247,1773
248,1737
249,2046
250,2284
251,2378
252,2563
253,2588
254,2208
255,2007
256,2082
257,1853
258,1437
259,1419
260,1735
261,1942
262,1901
263,1916
264,2084
265,2171
266,2104
267,2109
268,2208
269,2162
270,1985
271,1885
272,1793
273,1820
274,2028
275,2085
276,1828
277,1652
278,1745
279,1923
280,2087
281,2251
282,2289
283,2125
284,1993
285,2027
286,2151
287,2273
288,2375
289,2424
290,2286
291,2074
292,2007
293,2086
294,2216
295,2311
296,2366
297,2368
298,2217
299,2009
300,1952
301,2004
302,2048
303,2126
304,2152
305,1955
306,1697
307,1603
308,1600
309,1665
310,1867
311,2003
312,1955
313,1831
314,1744
315,1710
316,1703
317,1762
318,1862
319,1846
320,1858
321,1969
322,2015
323,2049
324,2187
325,2289
326,2245
327,2131
328,2074
329,2118
330,2167
331,2196
332,2234
333,2226
334,2140
335,2067
336,2080
337,2130
338,2224
339,2250
340,2155
341,2010
342,1894
343,1963
344,2145
345,2208
346,2183
347,2117
348,2005
349,1917
350,1848
351,1830
352,1843
353,1856
354,1810
355,1755
356,1920
