INDEX,VOLTS_LSB
0,2021
1,2008
2,2053
3,2143
4,2812
5,4047
6,2453
7,1165
8,283
9,451
10,2040
11,2818
12,3901
13,2894
14,1417
15,360
16,566
17,2189
18,2940
19,3863
20,2951
21,1586
22,362
23,836
24,2366
25,2269
26,2080
27,2261
28,2133
29,1618
30,2166
31,3084
32,1996
33,1725
34,2238
35,1853
36,1808
37,2092
38,2065
39,2151
40,2132
41,1955
42,1956
43,1967
44,1921
45,1945
46,1971
47,1917
48,1904
49,1943
50,1940
51,1932
52,1972
53,2002
54,2066
55,2100
56,2127
57,2172
58,2124
59,2023
60,1995
61,2050
62,2128
63,2207
64,2249
65,2258
66,2246
67,2183
68,2139
69,2113
70,2084
71,2081
72,2077
73,2046
74,2043
75,2037
76,2033
77,2067
78,2086
79,2054
80,2041
81,2023
82,1983
83,1972
84,1935
85,1901
86,1919
87,1925
88,1915
89,1947
90,1959
91,1941
92,1941
93,1920
94,1905
95,1919
96,1903
97,1895
98,1917
99,1929
100,1957
101,1986
102,1973
103,1956
104,1949
105,1911
106,1893
107,1925
108,1957
109,1985
110,2037
111,2065
112,2014
113,1974
114,1946
115,1937
116,1971
117,2012
118,2052
119,2079
120,2028
121,1950
122,1785
123,1387
124,827
125,608
126,1282
127,2639
128,3681
129,3689
130,3150
131,2455
132,1696
133,1810
134,2663
135,3225
136,3188
137,2554
138,1447
139,815
140,1396
141,2655
142,3553
143,3306
144,2402
145,1589
146,1365
147,1743
148,2243
149,2435
150,2162
151,1416
152,684
153,658
154,1258
155,2025
156,2457
157,2241
158,1669
159,1355
160,1433
161,1757
162,2138
163,2359
164,2292
165,2173
166,2239
167,2299
168,2155
169,1987
170,2001
171,2103
172,2163
173,2254
174,2363
175,2309
176,2090
177,1972
178,2030
179,2028
180,2084
181,2357
182,2442
183,2017
184,1627
185,1722
186,1912
187,1956
188,2138
189,2304
190,2127
191,1841
192,1819
193,1977
194,2147
195,2372
196,2398
197,1985
198,1608
199,1583
200,1717
201,1890
202,2030
203,2016
204,1951
205,1944
206,1934
207,1961
208,1995
209,1977
210,1992
211,1975
212,1922
213,1913
214,1908
215,1841
216,1776
217,1869
218,2016
219,2030
220,1958
221,1930
222,1839
223,1807
224,1932
225,2106
226,2195
227,2205
228,2158
229,2060
230,2030
231,1963
232,1824
233,1814
234,1942
235,2110
236,2274
237,2396
238,2669
239,2951
240,2783
241,2330
242,2077
