INDEX,VOLTS_LSB
0,2101
1,2097
2,2116
3,2191
4,2834
5,3974
6,2502
7,1344
8,356
9,495
10,2116
11,2710
12,3852
13,2869
14,1338
15,469
16,548
17,1978
18,2909
19,3840
20,2770
21,1390
22,361
23,807
24,2093
25,2202
26,1975
27,1998
28,2125
29,1485
30,2042
31,3052
32,1936
33,1655
34,2158
35,1704
36,1664
37,2003
38,2024
39,2149
40,2130
41,1914
42,1904
43,1900
44,1852
45,1915
46,1960
47,1935
48,1910
49,1913
50,1916
51,1936
52,1973
53,2021
54,2079
55,2141
56,2157
57,2146
58,2093
59,2033
60,2059
61,2103
62,2190
63,2256
64,2290
65,2271
66,2276
67,2259
68,2234
69,2241
70,2199
71,2135
72,2092
73,2094
74,2097
75,2139
76,2169
77,2176
78,2179
79,2127
80,2069
81,2055
82,2032
83,2023
84,1997
85,1946
86,1941
87,1937
88,1951
89,1972
90,1953
91,1971
92,1974
93,1930
94,1915
95,1907
96,1899
97,1919
98,1958
99,1984
100,1986
101,2001
102,1973
103,1933
104,1926
105,1902
106,1909
107,1916
108,1918
109,1960
110,1998
111,2023
112,2023
113,1989
114,1941
115,1912
116,1932
117,1964
118,1992
119,1976
120,1942
121,1884
122,1703
123,1274
124,703
125,521
126,1271
127,2657
128,3659
129,3594
130,3034
131,2275
132,1576
133,1810
134,2646
135,3218
136,3130
137,2397
138,1321
139,807
140,1477
141,2773
142,3595
143,3255
144,2381
145,1622
146,1427
147,1822
148,2296
149,2471
150,2151
151,1404
152,739
153,754
154,1381
155,2145
156,2514
157,2235
158,1663
159,1380
160,1479
161,1788
162,2193
163,2402
164,2255
165,2196
166,2240
167,2252
168,2147
169,1994
170,2002
171,2055
172,2108
173,2248
174,2376
175,2303
176,2105
177,2038
178,2065
179,2048
180,2121
181,2334
182,2381
183,2025
184,1703
185,1802
186,1930
187,1949
188,2082
189,2207
190,2051
191,1837
192,1863
193,1972
194,2097
195,2286
196,2290
197,1964
198,1640
199,1601
200,1694
201,1833
202,1955
203,1961
204,1926
205,1929
206,1960
207,1971
208,1989
209,2012
210,1987
211,1946
212,1904
213,1887
214,1925
215,1910
216,1873
217,1931
218,2025
219,2019
220,1965
221,1961
222,1953
223,1938
224,1996
225,2115
226,2189
227,2188
228,2125
229,2057
230,1994
231,1899
232,1775
233,1761
234,1894
235,2113
236,2304
237,2478
238,2762
239,2924
240,2683
241,2272
242,2099
243,2006
244,1690
245,1519
246,1798
247,2010
248,1827
249,1711
250,1942
251,2115
252,2238
253,2544
254,2637
255,2291
256,1987
257,1956
258,1758
259,1393
260,1430
261,1789
262,1968
263,1863
264,1841
265,2022
266,2165
267,2192
268,2204
269,2194
270,2075
271,1935
272,1848
273,1837
274,1914
275,2051
276,2020
277,1716
278,1525
279,1650
280,1856
281,2076
282,2300
283,2262
284,2030
285,1921
286,1975
287,2104
288,2245
289,2354
290,2345
291,2154
292,1926
293,1873
294,2027
295,2209
296,2354
297,2443
298,2420
299,2251
300,2086
301,2079
302,2123
303,2122
304,2192
305,2185
306,1930
307,1697
308,1659
309,1693
310,1758
311,1934
312,2024
313,1944
314,1855
315,1831
316,1809
317,1805
318,1879
319,1897
320,1848
321,1881
322,1957
323,2031
324,2109
325,2176
326,2168
327,2099
328,2049
329,2106
330,2194
331,2235
332,2283
333,2283
334,2160
335,2083
336,2150
337,2212
338,2255
339,2276
340,2224
341,2099
342,1972
343,1941
344,1970
345,2035
346,2175
347,2307
348,2304
349,2151
350,1990
351,1874
352,1781
353,1768
354,1843
355,1911
356,1931
357,1972
358,2032
359,2092
360,2145
361,2144
362,2128
363,2108
364,2069
365,2061
366,2069
367,1989
368,1882
369,1830
370,1747
371,1702
372,1882
373,2181
374,2233
375,2066
376,2053
377,2092
378,1910
379,1873
380,2128
381,2250
382,2221
383,2347
384,2381
385,2093
386,1892
387,1951
388,1958
389,1977
390,2226
391,2461
392,2427
393,2237
394,2157
395,2191
396,2219
397,2225
398,2203
399,2101
400,1965
401,1945
402,1951
403,1950
404,1951
405,1990
406,1979
407,1960
408,1969
409,1970
410,1962
411,1884
412,1761
413,1764
414,1808
415,1820
416,1879
417,1928
418,1926
419,1869
420,1834
421,1902
422,1987
423,2011
424,1967
425,1886
426,1794
427,1758
428,1892
429,2104
430,2261
431,2302
432,2238
433,2139
434,2035
435,2061
436,2275
437,2401
438,2321
439,2102
440,1867
441,1728
442,1797
443,1964
444,2100
445,2153
446,2140
447,2105
448,2079
449,2077
450,2132
451,2203
452,2149
453,1994
454,1827
455,1790
456,1873
457,1983
458,2110
459,2162
460,2125
461,2032
462,1952
463,1962
464,2009
465,2086
466,2167
467,2150
468,1997
469,1898
470,1953
471,2035
472,2065
473,2084
474,2092
475,2069
476,2046
477,2038
478,2006
479,1919
480,1899
481,1958
482,2050
483,2172
484,2273
485,2283
486,2211
487,2157
488,2155
489,2126
490,2075
491,2055
492,2052
493,2009
494,1931
495,1880
496,1738
497,1672
498,1802
499,1976
500,2080
501,2103
502,2174
503,2097
504,1951
505,1962
506,1975
507,1977
508,1986
509,1943
510,1906
511,1922
512,1943
513,1965
514,1989
515,1999
516,2045
517,2162
518,2223
519,2172
520,2084
521,2079
522,2135
523,2174
524,2138
525,2111
526,2087
527,1998
528,2032
529,2104
530,2055
531,1984
532,1894
533,1835
534,1883
535,1966
536,2052
537,2158
538,2232
539,2207
540,2154
541,2106
542,2022
543,1936
544,1901
545,1905
546,1920
547,1968
548,2007
549,1987
550,1925
551,1948
552,2054
553,2134
554,2263
555,2384
556,2325
557,2167
558,2030
559,1945
560,1937
561,2008
562,2098
563,2133
564,2075
565,2035
566,2036
567,2085
568,2158
569,2251
570,2307
571,2212
572,2023
573,1888
574,1862
575,1961
576,2083
577,2123
578,2075
579,2021
580,1976
581,1984
582,2072
583,2148
584,2178
585,2132
586,2049
587,1961
588,1893
589,1876
590,1891
591,1946
592,2040
593,2090
594,2168
595,2165
596,2077
597,2023
598,1989
599,1964
600,1985
601,2003
602,1967
603,1913
604,1808
605,1737
606,1759
607,1786
608,1851
609,2008
610,2103
611,2132
612,2141
613,2075
614,2031
615,2048
616,2082
617,2157
618,2190
619,2137
620,2104
621,2098
622,2081
623,2152
624,2258
625,2287
626,2329
627,2308
628,2194
629,2139
630,2122
631,2136
632,2182
633,2203
634,2162
635,2082
636,1857
637,2092
638,2016
639,1898
640,2244
641,2010
642,1922
643,2068
644,1789
645,1803
646,1940
647,1964
648,2102
649,2118
650,1999
651,1935
652,1876
653,1867
654,1941
655,2037
656,2131
657,2170
658,2145
659,2076
660,2014
661,2121
662,2038
663,2148
664,2209
665,2080
666,2040
667,2006
668,1974
669,2045
670,2160
671,2252
672,2298
673,2263
674,2185
675,2118
676,2128
677,2155
678,2175
679,2151
680,2064
681,1983
682,1918
683,1917
684,1981
685,2059
686,2142
687,2185
688,2192
689,2111
690,2038
691,2014
692,1990
693,2001
694,1994
695,1941
696,1885
697,1870
698,1886
699,1956
700,2049
701,2153
702,2203
703,2170
704,2141
705,2131
706,2062
707,2031
708,1975
709,1978
710,2035
711,2039
712,2158
713,2275
714,2259
715,2204
716,2162
717,2035
718,1986
719,2103
720,2141
721,2196
722,2233
723,2165
724,2080
725,2045
726,2026
727,2065
728,2133
729,2175
730,2208
731,2218
732,2177
733,2147
734,2137
735,2111
736,2116
737,2149
738,2064
739,2034
740,2041
741,2061
742,2048
743,2033
744,1985
745,1931
746,1917
747,1938
748,1979
749,2001
750,1995
751,1983
752,1966
753,1924
754,1907
755,1936
756,1959
757,1978
758,2008
759,2014
760,2010
761,1999
762,1985
763,2003
764,2053
765,2079
766,2086
767,2082
768,2086
769,2087
770,2070
771,2040
772,2015
773,2005
774,2012
775,2055
776,2080
777,2098
778,2114
779,2103
780,2088
781,2076
782,2082
783,2070
784,2084
785,2073
786,2063
787,2039
788,1990
789,1995
790,2000
791,2001
792,2011
793,2026
794,2032
795,2037
796,2052
797,2035
798,1979
799,1957
800,1928
801,1895
802,1902
803,1899
804,1899
805,1918
806,1935
807,1963
808,1995
809,2043
810,2064
811,2065
812,2056
813,2050
814,2040
815,2013
816,1999
817,2001
818,2025
819,2063
820,2078
821,2103
822,2142
823,2152
824,2142
825,2104
826,2063
827,2014
828,1989
829,1977
830,1971
831,1999
832,2040
833,2026
834,1987
835,1974
836,1949
837,1948
838,1998
839,2034
840,2007
841,2044
842,2007
843,1946
844,1990
845,2015
846,2072
847,2139
848,2105
849,2070
850,2059
851,2051
852,2095
853,2160
854,2173
855,2153
856,2131
857,2085
858,2047
859,2035
860,2045
861,2049
862,2036
863,2007
864,1999
865,1972
866,1976
867,1989
868,2001
869,2024
870,2023
871,1980
872,1973
873,1935
874,1958
875,1993
876,2009
877,2053
878,2042
879,2023
880,2038
881,2036
882,2041
883,2064
884,2070
885,2090
886,2093
887,2076
888,2104
889,2119
890,2089
891,2072
892,2078
893,2072
894,2091
895,2109
896,2131
897,2135
898,2105
899,2073
900,2038
901,2041
902,2070
903,2111
904,2128
905,2114
906,2088
907,2075
908,2065
909,2050
910,2064
911,2078
912,2046
913,2029
914,2043
915,2042
916,2031
917,2006
918,1998
919,2026
920,2049
921,2064
922,2048
923,2025
924,2008
925,1989
926,1981
927,1972
928,1991
929,2002
930,1972
931,1974
932,1970
933,1945
934,1972
935,1992
936,1963
937,1943
938,1939
939,1930
940,1971
941,2023
942,2036
943,2037
944,2025
945,2007
946,2004
947,2026
948,2056
949,2080
950,2104
951,2107
952,2066
953,2017
954,2007
955,2038
956,2066
957,2075
958,2074
959,2068
960,2056
961,2050
962,2038
963,2041
964,2074
965,2079
966,2089
967,2077
968,2026
969,1991
970,1973
971,1973
972,1984
973,1995
974,2008
975,1998
976,1987
977,1992
978,1991
979,1987
980,1994
981,1986
982,1977
983,1983
984,1989
985,2025
986,2049
987,2036
988,2041
989,2030
990,2026
991,2033
992,2015
993,2018
994,2027
995,2024
996,2012
997,2010
998,2009
999,2032
1000,2052
1001,2086
1002,2094
1003,2114
1004,2149
1005,2126
1006,2099
1007,2093
1008,2078
1009,2077
1010,2067
1011,2031
1012,2040
1013,2063
1014,2068
1015,2067
1016,2063
1017,2046
1018,2024
1019,2021
1020,2039
1021,2049
1022,2037
1023,2013
1024,1997
1025,1975
1026,1970
1027,1993
1028,2014
1029,2047
1030,2085
1031,2075
1032,2043
1033,2026
1034,2034
1035,2052
1036,2077
1037,2096
1038,2109
1039,2115
1040,2114
1041,2124
1042,2120
1043,2134
1044,2161
1045,2171
1046,2186
1047,2172
1048,2146
1049,2136
1050,2131
1051,2151
1052,2165
1053,2152
1054,2126
1055,2097
1056,2070
1057,2069
1058,2070
1059,2071
1060,2050
1061,2035
1062,2031
1063,2001
1064,1990
1065,2023
1066,2035
1067,2038
1068,2056
1069,2023
1070,1985
1071,1971
1072,1973
1073,2010
1074,2008
1075,2019
1076,2041
1077,2001
1078,1995
1079,2017
1080,2033
1081,2037
1082,2080
1083,2047
1084,2054
1085,2050
1086,2028
1087,2031
1088,2041
1089,2043
1090,2047
1091,2052
1092,2019
1093,2020
1094,2040
1095,2048
1096,2072
1097,2111
1098,2099
1099,2066
1100,2065
1101,2072
1102,2092
1103,2104
1104,2102
1105,2094
1106,2065
1107,2041
1108,2042
1109,2047
1110,2061
1111,2074
1112,2069
1113,2071
1114,2057
1115,2036
1116,2004
1117,2011
1118,2013
1119,2009
1120,2008
1121,1975
1122,1969
1123,1975
1124,1963
1125,1967
1126,1984
1127,1969
1128,1951
1129,1951
1130,1947
1131,1985
1132,2019
1133,2001
1134,1993
1135,1981
1136,1974
1137,1964
1138,1975
1139,2003
1140,2012
1141,1999
1142,2004
1143,2008
1144,1972
1145,1949
1146,1979
1147,1998
1148,2003
1149,2011
