INDEX,VOLTS_LSB
0,2050
1,2022
2,2050
3,2177
4,2807
5,4031
6,2455
7,1178
8,342
9,515
10,1967
11,2885
12,3836
13,2760
14,1368
15,255
16,569
17,2163
18,2808
19,3923
20,2841
21,1370
22,369
23,588
24,2248
25,2563
26,1878
27,2234
28,2357
29,1237
30,2292
31,3129
32,1791
33,1779
34,2236
35,1799
36,1864
37,2086
38,2055
39,2214
40,2172
41,1982
42,2005
43,1991
44,1945
45,2001
46,2012
47,1980
48,1964
49,1959
50,1952
51,1959
52,1955
53,1992
54,2078
55,2128
56,2168
57,2153
58,2036
59,1966
60,1980
61,2041
62,2126
63,2181
64,2206
65,2205
66,2148
67,2081
68,2063
69,2072
70,2078
71,2047
72,2019
73,2005
74,2025
75,2017
76,2022
77,2066
78,2102
79,2075
80,2067
81,2024
82,1953
83,1942
84,1940
85,1942
86,1964
87,1942
88,1928
89,1945
90,1943
91,1943
92,1950
93,1915
94,1899
95,1906
96,1906
97,1919
98,1949
99,1982
100,2018
101,2028
102,2000
103,1961
104,1917
105,1878
106,1872
107,1902
108,1942
109,1986
110,2014
111,1969
112,1930
113,1897
114,1879
115,1909
116,1955
117,1995
118,2005
119,1967
120,1904
121,1717
122,1265
123,699
124,647
125,1475
126,2851
127,3751
128,3553
129,2985
130,2228
131,1567
132,1886
133,2706
134,3203
135,3062
136,2304
137,1276
138,889
139,1653
140,2910
141,3576
142,3128
143,2232
144,1571
145,1490
146,1851
147,2270
148,2396
149,1986
150,1203
151,636
152,750
153,1419
154,2212
155,2525
156,2123
157,1531
158,1307
159,1453
160,1820
161,2224
162,2386
163,2240
164,2112
165,2173
166,2214
167,2083
168,2006
169,2051
170,2119
171,2177
172,2271
173,2384
174,2325
175,2123
176,2079
177,2148
178,2123
179,2193
180,2439
181,2391
182,1908
183,1652
184,1857
185,1973
186,1939
187,2110
188,2205
189,2002
190,1815
191,1943
192,2089
193,2212
194,2357
195,2266
196,1887
197,1661
198,1712
199,1838
200,1957
201,1983
202,1927
203,1891
204,1884
205,1885
206,1968
207,1954
208,1957
209,1965
210,1903
211,1880
212,1887
213,1910
214,1888
215,1874
216,1941
217,1990
218,1955
219,1907
220,1933
221,1975
222,1967
223,2002
224,2072
225,2061
226,2047
227,2057
228,2004
229,1891
230,1785
231,1798
232,2011
233,2268
234,2452
235,2704
236,3026
237,3024
238,2590
239,2198
240,2120
241,1958
242,1598
243,1542
244,1832
245,1919
246,1751
247,1818
248,2071
249,2148
250,2294
251,2562
252,2499
253,2171
254,2097
255,2088
256,1690
257,1230
258,1306
259,1705
260,1957
261,1977
262,1990
263,2083
264,2081
265,1982
266,2084
267,2210
268,2156
269,2012
270,1855
271,1794
272,1872
273,2048
274,2041
275,1772
276,1621
277,1761
278,1931
279,2071
280,2196
281,2217
282,2120
283,2062
284,2132
285,2232
286,2324
287,2411
288,2384
289,2234
290,2074
291,2061
292,2168
293,2287
294,2377
295,2408
296,2379
297,2240
298,2073
299,2085
300,2155
301,2186
302,2164
303,2050
304,1829
305,1654
306,1635
307,1695
308,1819
309,1975
310,2018
311,1895
312,1743
313,1685
314,1692
315,1750
316,1834
317,1846
318,1793
319,1787
320,1848
321,1932
322,2051
323,2182
324,2250
325,2185
326,2066
327,2083
328,2176
329,2223
330,2249
331,2248
332,2160
333,2051
334,2057
335,2148
336,2247
337,2305
338,2251
339,2072
340,1897
341,1909
342,2084
343,2267
344,2310
345,2207
346,2073
347,1960
348,1827
349,1780
350,1832
351,1867
352,1836
353,1780
354,1837
355,2038
356,2227
357,2327
358,2271
359,2154
360,2004
361,1954
362,2030
363,2076
364,2052
365,1986
366,1892
367,1699
368,1562
369,1782
370,2208
371,2309
372,2134
373,2070
374,1992
375,1752
376,1739
377,2090
378,2293
379,2260
380,2249
381,2146
382,1874
383,1804
384,2020
385,2134
386,2092
387,2209
388,2301
389,2204
390,2169
391,2262
392,2347
393,2350
394,2230
395,2080
396,1974
397,1935
398,1995
399,2072
400,2092
401,2043
402,1976
403,1964
404,1960
405,2007
406,2072
407,2061
408,1924
409,1754
410,1697
411,1729
412,1769
413,1848
414,1929
415,1947
416,1917
417,1882
418,1869
419,1929
420,2034
421,2075
422,2009
423,1880
424,1794
425,1823
426,1985
427,2210
428,2374
429,2345
430,2216
431,2097
432,2037
433,2151
434,2365
435,2434
436,2287
437,2022
438,1836
439,1803
440,1914
441,2109
442,2211
443,2195
444,2142
445,2069
446,2063
447,2026
448,2032
449,2109
450,2053
451,1944
452,1891
453,1858
454,1874
455,1921
456,2015
457,2094
458,2079
459,2030
460,1992
461,1958
462,1993
463,2119
464,2194
465,2145
466,2047
467,1980
468,1956
469,2000
470,2065
471,2113
472,2140
473,2101
474,1994
475,1928
476,1944
477,1951
478,1999
479,2097
480,2193
481,2298
482,2351
483,2269
484,2224
485,2174
486,2116
487,2126
488,2194
489,2176
490,2044
491,1856
492,1716
493,1711
494,1851
495,2050
496,2163
497,2181
498,2121
499,2029
500,1950
501,1950
502,1973
503,1966
504,1885
505,1798
506,1794
507,1863
508,1931
509,1993
510,2067
511,2115
512,2136
513,2113
514,2113
515,2105
516,2092
517,2163
518,2231
519,2211
520,2145
521,2099
522,2084
523,2116
524,2099
525,2173
526,2167
527,2063
528,1948
529,1926
530,1922
531,1967
532,2048
533,2111
534,2149
535,2146
536,2116
537,2081
538,2053
539,1962
540,1896
541,1945
542,1966
543,1905
544,1902
545,1963
546,1917
547,1936
548,2017
549,2100
550,2172
551,2213
552,2247
553,2204
554,2079
555,2014
556,1970
557,1916
558,1970
559,2081
560,2124
561,2114
562,2085
563,2084
564,2145
565,2181
