INDEX,VOLTS_LSB
0,2056
1,2043
2,2041
3,2338
4,3030
5,3953
6,2864
7,1571
8,0
9,171
10,2248
11,2934
12,3812
13,3268
14,1738
15,62
16,219
17,2346
18,3091
19,3858
20,3215
21,1834
22,24
23,425
24,2440
25,2251
26,1913
27,2291
28,2061
29,1276
30,2152
31,3094
32,1884
33,1706
34,2154
35,1730
36,1748
37,2053
38,2052
39,2143
40,2100
41,1906
42,1911
43,1911
44,1880
45,1936
46,1950
47,1931
48,1901
49,1900
50,1915
51,1923
52,1951
53,1997
54,2052
55,2082
56,2089
57,2085
58,2047
59,2017
60,2025
61,2075
62,2130
63,2174
64,2183
65,2198
66,2189
67,2149
68,2127
69,2095
70,2075
71,2022
72,1986
73,2002
74,2006
75,2029
76,2060
77,2074
78,2075
79,2071
80,2046
81,2015
82,1971
83,1940
84,1912
85,1904
86,1911
87,1928
88,1945
89,1952
90,1931
91,1885
92,1969
93,1904
94,1885
95,1992
96,1871
97,1901
98,1981
99,1941
100,2000
101,2038
102,1996
103,1973
104,1935
105,1885
106,1898
107,1937
108,1970
109,2014
110,2024
111,2010
112,1977
113,1948
114,1942
115,1974
116,2000
117,2005
118,1991
119,1968
120,1932
121,1859
122,1627
123,1108
124,604
125,800
126,1888
127,3240
128,3828
129,3474
130,2827
131,1922
132,1547
133,2185
134,3027
135,3361
136,2944
137,1889
138,858
139,917
140,2033
141,3310
142,3666
143,2896
144,1848
145,1262
146,1510
147,2098
148,2502
149,2461
150,1790
151,862
152,498
153,930
154,1739
155,2456
156,2522
157,1892
158,1323
159,1268
160,1583
161,2048
162,2412
163,2432
164,2190
165,2096
166,2243
167,2217
168,2006
169,2001
170,2167
171,2216
172,2244
173,2323
174,2334
175,2184
176,1998
177,2067
178,2167
179,2132
180,2315
181,2650
182,2355
183,1573
184,1459
185,1884
186,2021
187,2091
188,2388
189,2321
190,1793
191,1559
192,1815
193,2138
194,2468
195,2705
196,2287
197,1511
198,1256
199,1537
200,1900
201,2127
202,2169
203,2006
204,1802
205,1770
206,1891
207,2009
208,2078
209,2104
210,2094
211,1930
212,1762
213,1860
214,1910
215,1715
216,1796
217,2098
218,2092
219,1907
220,1877
221,1847
222,1752
223,1894
224,2179
225,2255
226,2194
227,2133
228,1994
229,1897
230,1936
231,1883
232,1775
233,1917
234,2123
235,2191
236,2387
237,2759
238,2936
239,2714
240,2359
241,2181
242,2072
243,1780
244,1546
245,1686
246,1887
247,1805
248,1718
249,1919
250,2130
251,2277
252,2531
253,2619
254,2310
255,1985
256,1942
257,1838
258,1533
259,1478
260,1715
261,1829
262,1711
263,1710
264,1944
265,2171
266,2245
267,2246
268,2216
269,2086
270,1942
271,1827
272,1690
273,1774
274,2050
275,2118
276,1813
277,1605
278,1658
279,1775
280,2024
281,2384
282,2503
283,2300
284,2033
285,1941
286,2047
287,2265
288,2503
289,2573
290,2299
291,1931
292,1801
293,2007
294,2319
295,2478
296,2497
297,2440
298,2214
299,1969
300,2017
301,2177
302,2198
303,2167
304,2064
305,1769
306,1562
307,1641
308,1772
309,1812
310,1884
311,1923
312,1802
313,1766
314,1882
315,1903
316,1829
317,1838
318,1840
319,1762
320,1807
321,1986
322,2069
323,2022
324,2032
325,2128
326,2154
327,2143
328,2206
329,2285
330,2261
331,2197
332,2168
333,2170
334,2170
335,2178
336,2213
337,2212
338,2175
339,2126
340,2061
341,2003
342,2005
343,2027
344,2051
345,2132
346,2195
347,2161
348,2044
349,1911
350,1790
351,1694
352,1754
353,1927
354,1994
355,1953
356,1945
357,1995
358,2047
359,2092
360,2151
361,2153
362,2100
363,2081
364,2054
365,2039
366,2033
367,1968
368,1852
369,1704
370,1683
371,1906
372,2175
373,2229
374,2180
375,2217
376,2106
377,1842
378,1862
379,2131
380,2299
381,2378
382,2425
383,2189
384,1784
385,1688
386,1824
387,1883
388,2050
389,2366
390,2487
391,2308
392,2106
393,2052
394,2072
395,2071
396,2103
397,2158
398,2138
399,2066
400,1997
401,1933
402,1904
403,1928
404,1994
405,2056
406,2069
407,2082
408,2071
409,2025
410,1920
411,1845
412,1845
413,1836
414,1852
415,1960
416,2074
417,2031
418,1944
419,1958
420,1987
421,1967
422,1988
423,1992
424,1923
425,1931
426,2053
427,2157
428,2177
429,2189
430,2229
431,2169
432,2105
433,2225
434,2401
435,2428
436,2263
437,2004
438,1771
439,1710
440,1872
441,2072
442,2170
443,2171
444,2119
445,2028
446,2010
447,2138
448,2265
449,2286
450,2164
451,1886
452,1659
453,1687
454,1898
455,2099
456,2186
457,2203
458,2125
459,1989
460,1968
461,2056
462,2142
463,2189
464,2171
465,2060
466,1894
467,1838
468,1913
469,2015
470,2119
471,2209
472,2246
473,2205
474,2098
475,1981
476,1918
477,1926
478,2025
479,2169
480,2235
481,2210
482,2141
483,2054
484,2051
485,2144
486,2237
487,2239
488,2151
489,2026
490,1923
491,1899
492,1927
493,1905
494,1803
495,1729
496,1789
497,1921
498,2043
499,2165
500,2189
501,2088
502,1952
503,1911
504,1964
505,2027
506,2029
507,2016
508,1993
509,1962
510,1950
511,1999
512,2058
513,2145
514,2271
515,2331
516,2279
517,2182
518,2116
519,2124
520,2151
521,2120
522,2100
523,2095
524,2063
525,2046
526,2075
527,2088
528,2087
529,2071
530,1991
531,1938
532,1999
533,2090
534,2119
535,2122
536,2141
537,2147
538,2084
539,2000
540,1906
541,1816
542,1816
543,1906
544,2010
545,2049
546,1972
547,1868
548,1821
549,1891
550,2056
551,2262
552,2435
553,2384
554,2151
555,1939
556,1860
557,1871
558,1984
559,2143
560,2192
561,2113
562,2021
563,2013
564,2090
565,2210
566,2328
567,2387
568,2290
569,2107
570,1970
571,1896
572,1904
573,1974
574,2010
575,1982
576,1949
577,1945
578,1994
579,2088
580,2145
581,2123
582,2079
583,2029
584,1962
585,1930
586,1894
587,1867
588,1937
589,2045
590,2108
591,2123
592,2081
593,2026
594,1995
595,2021
596,2081
597,2076
598,1987
599,1869
600,1782
601,1770
602,1824
603,1922
604,1985
605,1984
606,1996
607,2056
608,2115
609,2177
610,2175
611,2113
612,2025
613,1979
614,2013
615,2068
616,2128
617,2198
618,2234
619,2225
620,2237
621,2245
622,2264
623,2332
624,2361
625,2289
626,2179
627,2047
628,1956
629,1957
630,1997
631,2049
632,2051
633,1980
634,1919
635,1881
636,1875
637,1932
638,1998
639,1993
640,1925
641,1862
642,1840
643,1874
644,1950
645,1985
646,1965
647,1916
648,1852
649,1857
650,1892
651,1950
652,2062
653,2134
654,2134
655,2103
656,2068
657,2038
658,2079
659,2144
660,2169
661,2142
662,2090
663,2000
664,1935
665,1958
666,2039
667,2163
668,2246
669,2240
670,2230
671,2179
672,2123
673,2099
674,2127
675,2135
676,2088
677,2044
678,1969
679,1887
680,1863
681,1918
682,2022
683,2128
684,2173
685,2128
686,2033
687,1950
688,1921
689,1960
690,1997
691,1993
692,1913
693,1829
694,1818
695,1889
696,2013
697,2130
698,2181
699,2158
700,2108
701,2081
702,2061
703,2030
704,2006
705,1977
706,1959
707,1983
708,2014
709,2062
710,2084
711,2078
712,2072
713,2075
714,2105
715,2126
716,2094
717,2153
718,2081
719,1980
720,2045
721,1939
722,1928
723,2046
724,2032
725,2062
726,2099
727,2075
728,2083
729,2100
730,2130
731,2162
732,2117
733,2033
734,1997
735,1968
736,1974
737,2038
738,2062
739,2049
740,2028
741,2012
742,2015
743,2038
744,2054
745,2059
746,2007
747,1991
748,2008
749,2019
750,2030
751,2039
752,2011
753,2004
754,2014
755,2032
756,2060
757,2061
758,2046
759,2037
760,2038
761,2044
762,2059
763,2077
764,2103
765,2118
766,2123
767,2089
768,2051
769,2023
770,2020
771,2031
772,2077
773,2109
774,2118
775,2102
776,2107
777,2125
778,2137
779,2146
780,2114
781,2048
782,2017
783,2015
784,2018
785,2025
786,2026
787,1997
788,1963
789,1961
790,1999
791,2038
792,2075
793,2071
794,2022
795,1970
796,1903
797,1849
798,1839
799,1848
800,1898
801,1962
802,1984
803,1976
804,1995
805,2024
806,2073
807,2139
808,2144
809,2113
810,2074
811,2020
812,2000
813,2032
814,2071
815,2128
816,2162
817,2138
818,2137
819,2151
820,2160
821,2162
822,2127
823,2107
824,2080
825,2038
826,2028
827,2013
828,1984
829,1973
830,1965
831,1966
832,1982
833,2001
834,2016
835,2027
836,2013
837,2003
838,2010
839,2020
840,2057
841,2094
842,2095
843,2066
844,2043
845,2041
846,2077
847,2150
848,2198
849,2221
850,2212
851,2167
852,2083
853,2052
854,2049
855,2036
856,2044
857,2043
858,2012
859,1987
860,1979
861,1981
862,1992
863,2001
864,2006
865,1996
866,1949
867,1910
868,1898
869,1892
870,1903
871,1946
872,1993
873,2020
874,2048
875,2072
876,2053
877,2035
878,2037
879,2026
880,2016
881,2019
882,2028
883,2037
884,2033
885,2038
886,2054
887,2042
888,2063
889,2084
890,2097
891,2091
892,2060
893,2030
894,1995
895,1985
896,2033
897,2086
898,2108
899,2097
900,2069
901,2041
902,2051
903,2093
904,2135
905,2121
906,2071
907,2011
908,1978
909,2014
910,2056
911,2105
912,2142
913,2111
914,2064
915,2043
916,2043
917,2067
918,2072
919,1992
920,2012
921,1993
922,1973
923,2010
924,2017
925,2043
926,2047
927,2038
928,2042
929,2033
930,2025
931,2020
932,2015
933,1999
934,1995
935,2029
936,2048
937,2067
938,2089
939,2105
940,2102
941,2080
942,2076
943,2074
944,2080
945,2113
946,2110
947,2087
948,2066
949,2053
950,2041
951,2044
952,2057
953,2072
954,2090
955,2061
956,2053
957,2040
958,2003
959,1994
960,2008
961,1981
962,1964
963,1951
964,1935
965,1945
966,1958
967,1984
968,1982
969,2000
970,2006
971,2004
972,2016
973,2009
974,1970
975,1970
976,1950
977,1945
978,2010
979,2053
980,2076
981,2080
982,2048
983,2019
984,2002
985,2034
986,2089
987,2110
988,2110
989,2079
990,2041
991,2019
992,2056
993,2117
994,2158
995,2185
996,2180
997,2132
998,2101
999,2097
1000,2100
1001,2109
1002,2095
1003,2070
1004,2055
1005,2036
1006,2046
1007,2094
1008,2125
1009,2114
1010,2088
1011,2041
1012,1989
1013,1999
1014,2029
1015,2033
1016,2020
1017,1981
1018,1938
1019,1928
1020,1958
1021,2009
1022,2043
1023,2059
1024,2033
1025,1997
1026,1993
1027,2009
1028,2034
1029,2040
1030,2047
1031,2026
1032,2011
1033,2029
1034,2049
1035,2068
1036,2081
1037,2078
1038,2061
1039,2044
1040,2039
1041,2046
1042,2074
1043,2094
1044,2095
1045,2094
1046,2071
1047,2049
1048,2050
1049,2055
1050,2091
1051,2084
1052,2038
1053,2027
1054,1991
1055,1990
1056,2042
1057,2074
1058,2101
1059,2091
1060,2068
1061,2053
1062,2046
1063,2032
1064,2017
1065,2013
1066,2013
1067,2008
1068,1988
1069,1991
1070,1986
1071,1981
1072,1987
1073,2004
1074,2020
1075,2036
1076,2034
1077,2019
1078,1999
1079,1995
1080,1999
1081,2015
1082,2008
1083,1991
1084,1992
1085,1990
1086,1983
1087,1994
1088,2023
1089,2026
1090,2045
1091,2058
1092,2057
1093,2068
1094,2069
1095,2073
1096,2090
1097,2093
1098,2098
1099,2110
1100,2089
1101,2088
1102,2103
1103,2096
1104,2100
1105,2094
1106,2080
1107,2074
1108,2058
1109,2045
1110,2055
1111,2070
1112,2062
1113,2059
1114,2047
1115,2031
1116,2037
1117,2021
1118,2013
1119,2014
1120,1997
1121,1968
1122,1950
1123,1954
1124,1953
1125,1998
1126,2042
1127,2051
1128,2022
1129,1987
1130,1972
1131,1992
1132,2026
1133,2048
1134,2069
1135,2045
1136,2001
1137,1995
1138,2011
1139,2028
1140,2066
1141,2092
1142,2070
1143,2028
1144,2022
1145,2021
1146,2037
1147,2078
1148,2111
1149,2117
1150,2093
1151,2054
1152,2030
1153,2043
1154,2073
1155,2100
1156,2103
1157,2071
1158,2040
1159,2015
1160,2016
1161,2046
1162,2075
1163,2070
1164,2059
1165,2048
1166,2025
1167,2018
1168,2037
1169,2050
1170,2030
1171,1996
1172,1980
1173,1967
1174,1970
1175,1993
1176,2021
1177,2031
1178,2032
1179,2022
1180,2005
1181,1996
1182,2010
1183,2043
1184,2049
1185,2039
1186,2022
1187,2008
1188,1992
1189,1995
1190,2045
1191,2068
1192,2060
1193,2062
1194,2055
1195,2035
1196,2046
1197,2066
1198,2069
1199,2065
1200,2057
1201,2047
1202,2046
1203,2054
1204,2067
1205,2079
1206,2079
1207,2068
1208,2087
1209,2084
1210,2074
1211,2086
1212,2091
1213,2067
1214,2064
1215,2058
1216,2052
1217,2067
1218,2066
1219,2044
1220,2026
1221,2017
1222,2026
1223,2037
1224,2043
1225,2039
1226,2026
1227,2013
1228,1993
1229,1986
1230,2001
1231,2035
1232,2049
1233,2015
1234,2010
1235,1986
1236,1973
1237,2005
1238,2025
1239,2032
1240,2037
1241,2030
1242,2010
1243,2025
1244,2054
1245,2083
1246,2095
1247,2077
1248,2054
1249,2021
1250,2024
1251,2065
1252,2077
1253,2069
1254,2050
1255,2019
1256,1994
1257,2029
1258,2065
1259,2092
1260,2088
1261,2071
1262,2045
1263,2018
1264,2014
1265,2029
1266,2050
1267,2047
1268,2038
1269,2023
1270,2014
1271,2022
1272,2034
1273,2037
1274,2034
1275,2042
1276,2030
1277,2024
1278,2036
1279,2040
1280,2039
1281,2044
1282,2020
1283,2008
1284,2020
1285,2029
1286,2052
1287,2065
1288,2037
1289,1997
1290,2003
1291,1989
1292,2007
1293,2044
1294,2068
1295,2053
1296,2038
1297,2024
1298,2030
1299,2053
1300,2076
1301,2094
1302,2103
1303,2075
1304,2041
1305,2032
1306,2027
1307,2032
1308,2045
1309,2056
1310,2051
1311,2057
1312,2064
1313,2067
1314,2081
1315,2099
1316,2088
1317,2051
1318,2028
1319,2012
1320,2016
1321,2042
1322,2061
1323,2051
1324,2007
1325,1990
1326,1987
1327,1999
1328,2043
1329,2066
1330,2058
1331,2037
1332,2009
1333,1994
1334,2006
1335,2020
1336,2042
1337,2035
1338,2026
1339,2008
1340,1984
1341,1987
1342,2091
1343,2052
1344,2050
1345,2115
1346,1988
1347,2016
1348,2051
1349,2009
1350,2071
1351,2086
1352,2045
1353,2039
1354,2021
1355,2008
1356,2040
1357,2051
1358,2046
1359,2034
1360,2014
1361,2020
1362,2043
1363,2062
1364,2096
1365,2096
1366,2073
1367,2058
1368,2067
1369,2076
1370,2083
1371,2084
1372,2080
1373,2043
1374,2023
